VG,VD,W,L,ID,abs_ID,log_ID,device
4,0.9,40,10,1.1752e-05,1.1752e-05,-4.9298882172178,bot2
4,1.0,40,10,1.28e-05,1.28e-05,-4.892790030352131,bot2
4,1.1,40,10,1.38e-05,1.38e-05,-4.860120913598763,bot2
4,1.2,40,10,1.475e-05,1.475e-05,-4.831207979685818,bot2
4,1.3,40,10,1.5656e-05,1.5656e-05,-4.805319187350055,bot2
4,1.4,40,10,1.6516e-05,1.6516e-05,-4.782095125797335,bot2
4,1.5,40,10,1.7334e-05,1.7334e-05,-4.7611012077721595,bot2
4,1.6,40,10,1.8106e-05,1.8106e-05,-4.7421774839655235,bot2
4,1.7,40,10,1.8838e-05,1.8838e-05,-4.724965207438604,bot2
4,1.8,40,10,1.9526e-05,1.9526e-05,-4.709386715025014,bot2
4,1.9,40,10,2.0178e-05,2.0178e-05,-4.695121882301721,bot2
4,2.0,40,10,2.0792e-05,2.0792e-05,-4.682103733507044,bot2
4,2.1,40,10,2.1362e-05,2.1362e-05,-4.670358089269789,bot2
4,2.2,40,10,2.19e-05,2.19e-05,-4.6595558851598815,bot2
4,2.3000000000000003,40,10,2.2404e-05,2.2404e-05,-4.649674436003297,bot2
4,2.4,40,10,2.2878e-05,2.2878e-05,-4.640581944342686,bot2
4,2.5,40,10,2.3316e-05,2.3316e-05,-4.632345953352592,bot2
4,2.6,40,10,2.3724e-05,2.3724e-05,-4.624812084638703,bot2
4,2.7,40,10,2.41e-05,2.41e-05,-4.617982957425132,bot2
4,2.8000000000000003,40,10,2.4444e-05,2.4444e-05,-4.611827724952211,bot2
4,2.9,40,10,2.4764e-05,2.4764e-05,-4.606179204659132,bot2
4,3.0,40,10,2.505e-05,2.505e-05,-4.601192269796735,bot2
4,3.1,40,10,2.5316e-05,2.5316e-05,-4.596604912997491,bot2
4,3.2,40,10,2.5558e-05,2.5558e-05,-4.592473134197046,bot2
4,3.3000000000000003,40,10,2.5774e-05,2.5774e-05,-4.588818175817747,bot2
4,3.4,40,10,2.5964e-05,2.5964e-05,-4.585628399540914,bot2
4,3.5,40,10,2.6128e-05,2.6128e-05,-4.582893832607407,bot2
4,3.6,40,10,2.627e-05,2.627e-05,-4.5805399272139296,bot2
4,3.7,40,10,2.6398e-05,2.6398e-05,-4.578428975473599,bot2
4,3.8,40,10,2.65e-05,2.65e-05,-4.576754126063192,bot2
4,3.9,40,10,2.6592e-05,2.6592e-05,-4.575248997895983,bot2
4,4.0,40,10,2.6666e-05,2.6666e-05,-4.5740421252254855,bot2
4,4.1,40,10,2.6726e-05,2.6726e-05,-4.573066035928095,bot2
4,4.2,40,10,2.6776e-05,2.6776e-05,-4.572254300650279,bot2
4,4.3,40,10,2.6818e-05,2.6818e-05,-4.571573613559412,bot2
4,4.4,40,10,2.6856e-05,2.6856e-05,-4.570958671760044,bot2
4,4.5,40,10,2.6886e-05,2.6886e-05,-4.570473805703313,bot2
4,4.6000000000000005,40,10,2.6918e-05,2.6918e-05,-4.569957211209984,bot2
4,4.7,40,10,2.694e-05,2.694e-05,-4.569602408613033,bot2
4,4.8,40,10,2.6968e-05,2.6968e-05,-4.569151260487084,bot2
4,4.9,40,10,2.699e-05,2.699e-05,-4.568797115443483,bot2
4,5.0,40,10,2.7012e-05,2.7012e-05,-4.568443258951855,bot2
5,0.0,40,10,6.6997e-10,6.6997e-10,-9.173944643756123,bot2
5,0.1,40,10,2.0961e-06,2.0961e-06,-5.678588002025994,bot2
5,0.2,40,10,4.1340000000000006e-06,4.1340000000000006e-06,-5.383629527708731,bot2
5,0.3,40,10,6.109200000000001e-06,6.109200000000001e-06,-5.214015656915037,bot2
5,0.4,40,10,8.027100000000001e-06,8.027100000000001e-06,-5.095441326636075,bot2
5,0.5,40,10,9.8882e-06,9.8882e-06,-5.004882758070595,bot2
5,0.6,40,10,1.1682e-05,1.1682e-05,-4.932482798096324,bot2
5,0.7,40,10,1.3426e-05,1.3426e-05,-4.872053357151098,bot2
5,0.8,40,10,1.511e-05,1.511e-05,-4.820735535660974,bot2
5,0.9,40,10,1.6746000000000002e-05,1.6746000000000002e-05,-4.776088913127725,bot2
5,1.0,40,10,1.832e-05,1.832e-05,-4.737074530668169,bot2
5,1.1,40,10,1.9848e-05,1.9848e-05,-4.7022832487358475,bot2
5,1.2,40,10,2.1312e-05,2.1312e-05,-4.671375792509793,bot2
5,1.3,40,10,2.2728e-05,2.2728e-05,-4.643438779285121,bot2
5,1.4,40,10,2.4096e-05,2.4096e-05,-4.618055045479394,bot2
5,1.5,40,10,2.5408e-05,2.5408e-05,-4.595029519252997,bot2
5,1.6,40,10,2.6676e-05,2.6676e-05,-4.573879291253385,bot2
5,1.7,40,10,2.7892e-05,2.7892e-05,-4.554520343467119,bot2
5,1.8,40,10,2.9054e-05,2.9054e-05,-4.5367940678058565,bot2
5,1.9,40,10,3.0178e-05,3.0178e-05,-4.52030954579785,bot2
5,2.0,40,10,3.1248e-05,3.1248e-05,-4.505177774056221,bot2
5,2.1,40,10,3.2272e-05,3.2272e-05,-4.49117411913131,bot2
5,2.2,40,10,3.3252e-05,3.3252e-05,-4.4781822281701436,bot2
5,2.3000000000000003,40,10,3.419e-05,3.419e-05,-4.466100899203405,bot2
5,2.4,40,10,3.5086e-05,3.5086e-05,-4.454866140959511,bot2
5,2.5,40,10,3.5932e-05,3.5932e-05,-4.444518608991002,bot2
5,2.6,40,10,3.674e-05,3.674e-05,-4.43486084803021,bot2
5,2.7,40,10,3.7512e-05,3.7512e-05,-4.425829780269207,bot2
5,2.8000000000000003,40,10,3.823600000000001e-05,3.823600000000001e-05,-4.417527547065146,bot2
5,2.9,40,10,3.893e-05,3.893e-05,-4.409715596281838,bot2
5,3.0,40,10,3.9588e-05,3.9588e-05,-4.402436438407031,bot2
5,3.1,40,10,4.0206e-05,4.0206e-05,-4.395709131680442,bot2
5,3.2,40,10,4.0788e-05,4.0788e-05,-4.389467589369316,bot2
5,3.3000000000000003,40,10,4.1338e-05,4.1338e-05,-4.383650539077268,bot2
5,3.4,40,10,4.1852e-05,4.1852e-05,-4.378283783352689,bot2
5,3.5,40,10,4.2338e-05,4.2338e-05,-4.373269661420033,bot2
5,3.6,40,10,4.2786e-05,4.2786e-05,-4.3686983131685135,bot2
5,3.7,40,10,4.3208e-05,4.3208e-05,-4.364435835726863,bot2
5,3.8,40,10,4.3592e-05,4.3592e-05,-4.360593205103948,bot2
5,3.9,40,10,4.395e-05,4.395e-05,-4.3570411205902095,bot2
5,4.0,40,10,4.4286e-05,4.4286e-05,-4.353733544289139,bot2
5,4.1,40,10,4.4588e-05,4.4588e-05,-4.350782007543729,bot2
5,4.2,40,10,4.4868000000000005e-05,4.4868000000000005e-05,-4.348063288798156,bot2
5,4.3,40,10,4.5116e-05,4.5116e-05,-4.345669412015289,bot2
5,4.4,40,10,4.5346e-05,4.5346e-05,-4.343461016311585,bot2
5,4.5,40,10,4.5552e-05,4.5552e-05,-4.34149255019712,bot2
5,4.6000000000000005,40,10,4.5734e-05,4.5734e-05,-4.339760812571721,bot2
5,4.7,40,10,4.589e-05,4.589e-05,-4.338281942305341,bot2
5,4.8,40,10,4.6028e-05,4.6028e-05,-4.3369778955782055,bot2
5,4.9,40,10,4.615e-05,4.615e-05,-4.335828294638069,bot2
5,5.0,40,10,4.626e-05,4.626e-05,-4.334794371565399,bot2
-5,0.0,40,15,2.096e-12,2.096e-12,-11.678608721688311,bot2
-5,0.1,40,15,4.9102e-12,4.9102e-12,-11.308900818034383,bot2
-5,0.2,40,15,3.11e-12,3.11e-12,-11.507239610973162,bot2
-5,0.3,40,15,-3.836e-13,3.836e-13,-12.416121401501375,bot2
-5,0.4,40,15,4.022e-13,4.022e-13,-12.395557933739276,bot2
-5,0.5,40,15,1.132e-12,1.132e-12,-11.946153573147747,bot2
-5,0.6,40,15,1.9216e-12,1.9216e-12,-11.716337009941169,bot2
-5,0.7,40,15,2.3124e-12,2.3124e-12,-11.635937039296921,bot2
-5,0.8,40,15,2.6754e-12,2.6754e-12,-11.572611277266748,bot2
-5,0.9,40,15,3.1352e-12,3.1352e-12,-11.503734749529954,bot2
-5,1.0,40,15,3.4662e-12,3.4662e-12,-11.460146382074944,bot2
-5,1.1,40,15,3.764e-12,3.764e-12,-11.42435038524478,bot2
-5,1.2,40,15,4.0404e-12,4.0404e-12,-11.393575637564286,bot2
-5,1.3,40,15,4.1298e-12,4.1298e-12,-11.384070980062623,bot2
-5,1.4,40,15,4.1916e-12,4.1916e-12,-11.377620168314728,bot2
-5,1.5,40,15,4.2804e-12,4.2804e-12,-11.368515644614021,bot2
-5,1.6,40,15,-4.6788e-12,4.6788e-12,-11.32986551876439,bot2
-5,1.7,40,15,-4.4258e-12,4.4258e-12,-11.354008215546337,bot2
-5,1.8,40,15,2.6824e-12,2.6824e-12,-11.571476459579236,bot2
-5,1.9,40,15,2.404e-13,2.404e-13,-12.619065536669298,bot2
-5,2.0,40,15,9.494e-13,9.494e-13,-12.02255077261766,bot2
-5,2.1,40,15,1.6522e-12,1.6522e-12,-11.781937382173625,bot2
-5,2.2,40,15,2.079e-12,2.079e-12,-11.682145510668532,bot2
-5,2.3000000000000003,40,15,2.4838e-12,2.4838e-12,-11.604883377252825,bot2
-5,2.4,40,15,2.7856e-12,2.7856e-12,-11.555081246226743,bot2
-5,2.5,40,15,3.2134e-12,3.2134e-12,-11.493035210651337,bot2
-5,2.6,40,15,3.6096e-12,3.6096e-12,-11.442540922032771,bot2
-5,2.7,40,15,3.9756e-12,3.9756e-12,-11.400597318070416,bot2
-5,2.8000000000000003,40,15,4.085e-12,4.085e-12,-11.388807939131565,bot2
-5,2.9,40,15,4.125e-12,4.125e-12,-11.384576047114056,bot2
-5,3.0,40,15,4.2166e-12,4.2166e-12,-11.375037595578025,bot2
-5,3.1,40,15,-4.662e-12,4.662e-12,-11.331427730815442,bot2
-5,3.2,40,15,4.9612e-12,4.9612e-12,-11.304413264972363,bot2
-5,3.3000000000000003,40,15,2.8036e-12,2.8036e-12,-11.552283948688494,bot2
-5,3.4,40,15,2.266e-13,2.266e-13,-12.644740094472622,bot2
-5,3.5,40,15,1.0012e-12,1.0012e-12,-11.999479159063814,bot2
-5,3.6,40,15,1.694e-12,1.694e-12,-11.771086594005311,bot2
-5,3.7,40,15,2.187e-12,2.187e-12,-11.660151216962364,bot2
-5,3.8,40,15,2.5766e-12,2.5766e-12,-11.588952997543906,bot2
-5,3.9,40,15,2.9592e-12,2.9592e-12,-11.528825681692663,bot2
-5,4.0,40,15,3.3866e-12,3.3866e-12,-11.470236095959882,bot2
-5,4.1,40,15,3.7462e-12,3.7462e-12,-11.426409040474462,bot2
-5,4.2,40,15,3.9734e-12,3.9734e-12,-11.40083771255641,bot2
-5,4.3,40,15,4.1492e-12,4.1492e-12,-11.382035630776484,bot2
-5,4.4,40,15,4.1738e-12,4.1738e-12,-11.379468365279525,bot2
-5,4.5,40,15,4.248e-12,4.248e-12,-11.371815491926588,bot2
-5,4.6000000000000005,40,15,4.4028e-12,4.4028e-12,-11.356271042196427,bot2
-5,4.7,40,15,-4.7042e-12,4.7042e-12,-11.327514222423002,bot2
-5,4.8,40,15,-4.5374e-12,4.5374e-12,-11.343192933289552,bot2
-5,4.9,40,15,3.1592e-12,3.1592e-12,-11.500422879271513,bot2
-5,5.0,40,15,-1.534e-13,1.534e-13,-12.814174640387037,bot2
-4,0.0,40,15,-4.357e-12,4.357e-12,-11.360812440064246,bot2
-4,0.1,40,15,4.9856e-12,4.9856e-12,-11.302282568343548,bot2
-4,0.2,40,15,3.3716e-12,3.3716e-12,-11.472163954835292,bot2
-4,0.3,40,15,-6.186e-13,6.186e-13,-12.20859008433284,bot2
-4,0.4,40,15,2.28e-13,2.28e-13,-12.642065152999546,bot2
-4,0.5,40,15,9.628e-13,9.628e-13,-12.016463918397008,bot2
-4,0.6,40,15,1.687e-12,1.687e-12,-11.772884917410876,bot2
-4,0.7,40,15,2.148e-12,2.148e-12,-11.667965722972482,bot2
-4,0.8,40,15,2.5742e-12,2.5742e-12,-11.589357714027559,bot2
-4,0.9,40,15,3.108e-12,3.108e-12,-11.507518989871123,bot2
-4,1.0,40,15,3.5446e-12,3.5446e-12,-11.45043276685446,bot2
-4,1.1,40,15,3.88e-12,3.88e-12,-11.411168274405792,bot2
-4,1.2,40,15,4.0918e-12,4.0918e-12,-11.388085601992893,bot2
-4,1.3,40,15,4.1602e-12,4.1602e-12,-11.380885790332755,bot2
-4,1.4,40,15,4.2636e-12,4.2636e-12,-11.370223546463047,bot2
-4,1.5,40,15,4.3002e-12,4.3002e-12,-11.366511345146817,bot2
-4,1.6,40,15,-4.776e-12,4.776e-12,-11.320935681878687,bot2
-4,1.7,40,15,-4.3738e-12,4.3738e-12,-11.359141079753398,bot2
-4,1.8,40,15,2.4272e-12,2.4272e-12,-11.614894436557345,bot2
-4,1.9,40,15,4.202e-13,4.202e-13,-12.376543951930067,bot2
-4,2.0,40,15,1.0252e-12,1.0252e-12,-11.989191402487794,bot2
-4,2.1,40,15,1.7454e-12,1.7454e-12,-11.758105028369297,bot2
-4,2.2,40,15,2.2156e-12,2.2156e-12,-11.654508643525354,bot2
-4,2.3000000000000003,40,15,2.6876e-12,2.6876e-12,-11.570635367582303,bot2
-4,2.4,40,15,3.0432e-12,3.0432e-12,-11.51666950474268,bot2
-4,2.5,40,15,3.363e-12,3.363e-12,-11.473273132685364,bot2
-4,2.6,40,15,3.6812e-12,3.6812e-12,-11.43401058664548,bot2
-4,2.7,40,15,3.8604e-12,3.8604e-12,-11.413367693050406,bot2
-4,2.8000000000000003,40,15,4.009e-12,4.009e-12,-11.396963943749478,bot2
-4,2.9,40,15,4.1162e-12,4.1162e-12,-11.385503531677784,bot2
-4,3.0,40,15,4.2492e-12,4.2492e-12,-11.371692827194265,bot2
-4,3.1,40,15,4.2678e-12,4.2678e-12,-11.369795940918506,bot2
-4,3.2,40,15,-4.7472e-12,4.7472e-12,-11.323562471027234,bot2
-4,3.3000000000000003,40,15,-4.5062e-12,4.5062e-12,-11.346189536764694,bot2
-4,3.4,40,15,2.7396e-12,2.7396e-12,-11.56231284246214,bot2
-4,3.5,40,15,1.14e-13,1.14e-13,-12.943095148663527,bot2
-4,3.6,40,15,5.838e-13,5.838e-13,-12.233735909348004,bot2
-4,3.7,40,15,1.1962e-12,1.1962e-12,-11.922196201923912,bot2
-4,3.8,40,15,1.703e-12,1.703e-12,-11.7687853520374,bot2
-4,3.9,40,15,2.067e-12,2.067e-12,-11.684659523372712,bot2
-4,4.0,40,15,2.438e-12,2.438e-12,-11.612966298717637,bot2
-4,4.1,40,15,2.8348e-12,2.8348e-12,-11.547477575910522,bot2
-4,4.2,40,15,3.2198e-12,3.2198e-12,-11.49217110395447,bot2
-4,4.3,40,15,3.4572e-12,3.4572e-12,-11.461275495671963,bot2
-4,4.4,40,15,3.7228e-12,3.7228e-12,-11.42913029475918,bot2
-4,4.5,40,15,3.8366e-12,3.8366e-12,-11.416053477540872,bot2
-4,4.6000000000000005,40,15,4.0028e-12,4.0028e-12,-11.397636108887225,bot2
-4,4.7,40,15,4.084e-12,4.084e-12,-11.388914266585127,bot2
-4,4.8,40,15,4.2308e-12,4.2308e-12,-11.373577504318755,bot2
-4,4.9,40,15,4.381e-12,4.381e-12,-11.358426746821825,bot2
-4,5.0,40,15,4.462e-12,4.462e-12,-11.35047043405218,bot2
-3,0.0,40,15,-4.8586e-12,4.8586e-12,-11.313488854166774,bot2
-3,0.1,40,15,-1.9902e-12,1.9902e-12,-11.701103278096873,bot2
-3,0.2,40,15,-1.4368e-12,1.4368e-12,-11.84260368067677,bot2
-3,0.3,40,15,-1.0428e-12,1.0428e-12,-11.98179897750371,bot2
-3,0.4,40,15,-1.066e-13,1.066e-13,-12.972242795309446,bot2
-3,0.5,40,15,6.534e-13,6.534e-13,-12.184820869860582,bot2
-3,0.6,40,15,1.2556e-12,1.2556e-12,-11.901148692971995,bot2
-3,0.7,40,15,1.7384e-12,1.7384e-12,-11.759850286687533,bot2
-3,0.8,40,15,2.262e-12,2.262e-12,-11.645507399410564,bot2
-3,0.9,40,15,2.6424e-12,2.6424e-12,-11.578001439316642,bot2
-3,1.0,40,15,2.9722e-12,2.9722e-12,-11.526921970155763,bot2
-3,1.1,40,15,3.2662e-12,3.2662e-12,-11.48595722552801,bot2
-3,1.2,40,15,3.4018e-12,3.4018e-12,-11.468291223189544,bot2
-3,1.3,40,15,3.676e-12,3.676e-12,-11.434624497285926,bot2
-3,1.4,40,15,3.809e-12,3.809e-12,-11.419189027339053,bot2
-3,1.5,40,15,3.862e-12,3.862e-12,-11.413187730556624,bot2
-3,1.6,40,15,4.015e-12,4.015e-12,-11.3963144503853,bot2
-3,1.7,40,15,4.1008e-12,4.1008e-12,-11.387131411159832,bot2
-3,1.8,40,15,4.2014e-12,4.2014e-12,-11.376605968896909,bot2
-3,1.9,40,15,4.2692e-12,4.2692e-12,-11.36965349924576,bot2
-3,2.0,40,15,-4.6996e-12,4.6996e-12,-11.327939104869692,bot2
-3,2.1,40,15,4.9148e-12,4.9148e-12,-11.308494150398204,bot2
-3,2.2,40,15,3.224e-12,3.224e-12,-11.491604966866946,bot2
-3,2.3000000000000003,40,15,-5.226e-13,5.226e-13,-12.281830594608692,bot2
-3,2.4,40,15,-2.18e-14,2.18e-14,-13.661543506395395,bot2
-3,2.5,40,15,6.458e-13,6.458e-13,-12.189901959318858,bot2
-3,2.6,40,15,1.0732e-12,1.0732e-12,-11.9693193360001,bot2
-3,2.7,40,15,1.6816e-12,1.6816e-12,-11.774277301315832,bot2
-3,2.8000000000000003,40,15,2.1602e-12,2.1602e-12,-11.665506038258613,bot2
-3,2.9,40,15,2.5104e-12,2.5104e-12,-11.600257073757138,bot2
-3,3.0,40,15,2.7634e-12,2.7634e-12,-11.558556246744944,bot2
-3,3.1,40,15,3.1012e-12,3.1012e-12,-11.50847022470253,bot2
-3,3.2,40,15,3.3146e-12,3.3146e-12,-11.479568873978458,bot2
-3,3.3000000000000003,40,15,3.5954e-12,3.5954e-12,-11.444252785912791,bot2
-3,3.4,40,15,3.8018e-12,3.8018e-12,-11.4200107336518,bot2
-3,3.5,40,15,3.9126e-12,3.9126e-12,-11.407534549408897,bot2
-3,3.6,40,15,4.0408e-12,4.0408e-12,-11.393532644495707,bot2
-3,3.7,40,15,4.129e-12,4.129e-12,-11.384155117125298,bot2
-3,3.8,40,15,4.181e-12,4.181e-12,-11.378719832449585,bot2
-3,3.9,40,15,4.274e-12,4.274e-12,-11.36916548217195,bot2
-3,4.0,40,15,-4.7298e-12,4.7298e-12,-11.325157223053472,bot2
-3,4.1,40,15,4.9802e-12,4.9802e-12,-11.302753216045048,bot2
-3,4.2,40,15,3.247e-12,3.247e-12,-11.488517711373998,bot2
-3,4.3,40,15,-7.574e-13,7.574e-13,-12.120674699215192,bot2
-3,4.4,40,15,-8.88e-14,8.88e-14,-13.051587034221399,bot2
-3,4.5,40,15,4.322e-13,4.322e-13,-12.364315237452777,bot2
-3,4.6000000000000005,40,15,9.254e-13,9.254e-13,-12.033670504836122,bot2
-3,4.7,40,15,1.4298e-12,1.4298e-12,-11.8447247072699,bot2
-3,4.8,40,15,2.0542e-12,2.0542e-12,-11.687357275116595,bot2
-3,4.9,40,15,2.459e-12,2.459e-12,-11.609241471261283,bot2
-3,5.0,40,15,2.945e-12,2.945e-12,-11.53091470087688,bot2
-2,0.0,40,15,4.4558e-12,4.4558e-12,-11.351074310842787,bot2
-2,0.1,40,15,-1.2928e-12,1.2928e-12,-11.88846865656949,bot2
-2,0.2,40,15,-6.372e-13,6.372e-13,-12.195724232870907,bot2
-2,0.3,40,15,1.24e-14,1.24e-14,-13.906578314837764,bot2
-2,0.4,40,15,6.262e-13,6.262e-13,-12.203286936719104,bot2
-2,0.5,40,15,1.0714e-12,1.0714e-12,-11.97004835796316,bot2
-2,0.6,40,15,1.562e-12,1.562e-12,-11.806318970458719,bot2
-2,0.7,40,15,2.1232e-12,2.1232e-12,-11.67300909447964,bot2
-2,0.8,40,15,2.5098e-12,2.5098e-12,-11.600360885035727,bot2
-2,0.9,40,15,2.8344e-12,2.8344e-12,-11.547538860674878,bot2
-2,1.0,40,15,3.083e-12,3.083e-12,-11.511026475273491,bot2
-2,1.1,40,15,3.3672e-12,3.3672e-12,-11.472731087260033,bot2
-2,1.2,40,15,3.6924e-12,3.6924e-12,-11.432691257704917,bot2
-2,1.3,40,15,3.9146e-12,3.9146e-12,-11.407312608233838,bot2
-2,1.4,40,15,4.078e-12,4.078e-12,-11.38955277855788,bot2
-2,1.5,40,15,4.2006e-12,4.2006e-12,-11.376688671964411,bot2
-2,1.6,40,15,4.258e-12,4.258e-12,-11.370794342897696,bot2
-2,1.7,40,15,-4.664e-12,4.664e-12,-11.331241458249043,bot2
-2,1.8,40,15,4.9498e-12,4.9498e-12,-11.305412348672725,bot2
-2,1.9,40,15,3.3344e-12,3.3344e-12,-11.47698230271659,bot2
-2,2.0,40,15,-8.312e-13,8.312e-13,-12.080294465450878,bot2
-2,2.1,40,15,-6.54e-14,6.54e-14,-13.184422251675732,bot2
-2,2.2,40,15,7.122e-13,7.122e-13,-12.147398030661765,bot2
-2,2.3000000000000003,40,15,1.2464e-12,1.2464e-12,-11.90434255967151,bot2
-2,2.4,40,15,1.8248e-12,1.8248e-12,-11.738784727731408,bot2
-2,2.5,40,15,2.2124e-12,2.2124e-12,-11.655136350202872,bot2
-2,2.6,40,15,2.6518e-12,2.6518e-12,-11.576459233725698,bot2
-2,2.7,40,15,3.0804e-12,3.0804e-12,-11.511392885280932,bot2
-2,2.8000000000000003,40,15,3.527e-12,3.527e-12,-11.45259454033251,bot2
-2,2.9,40,15,3.83e-12,3.83e-12,-11.416801226031378,bot2
-2,3.0,40,15,3.9986e-12,3.9986e-12,-11.39809203834745,bot2
-2,3.1,40,15,4.0726e-12,4.0726e-12,-11.390128243074702,bot2
-2,3.2,40,15,4.1e-12,4.1e-12,-11.387216143280265,bot2
-2,3.3000000000000003,40,15,4.2346e-12,4.2346e-12,-11.373187606820213,bot2
-2,3.4,40,15,-4.739e-12,4.739e-12,-11.3243132913006,bot2
-2,3.5,40,15,-4.628e-12,4.628e-12,-11.334606649720287,bot2
-2,3.6,40,15,2.942e-12,2.942e-12,-11.531357331608488,bot2
-2,3.7,40,15,-5.6e-15,5.6e-15,-14.2518119729938,bot2
-2,3.8,40,15,5.406e-13,5.406e-13,-12.267123958637294,bot2
-2,3.9,40,15,1.3964e-12,1.3964e-12,-11.85499015985786,bot2
-2,4.0,40,15,1.9176e-12,1.9176e-12,-11.717241978974403,bot2
-2,4.1,40,15,2.5162e-12,2.5162e-12,-11.599254841984996,bot2
-2,4.2,40,15,2.943e-12,2.943e-12,-11.531209737900388,bot2
-2,4.3,40,15,3.4862e-12,3.4862e-12,-11.457647701447247,bot2
-2,4.4,40,15,3.7948e-12,3.7948e-12,-11.420811108091355,bot2
-2,4.5,40,15,3.9484e-12,3.9484e-12,-11.403578856764037,bot2
-2,4.6000000000000005,40,15,4.029e-12,4.029e-12,-11.394802732611621,bot2
-2,4.7,40,15,4.1804e-12,4.1804e-12,-11.378782160932756,bot2
-2,4.8,40,15,4.3078e-12,4.3078e-12,-11.365744468074304,bot2
-2,4.9,40,15,-4.7998e-12,4.7998e-12,-11.318776858604828,bot2
-2,5.0,40,15,-4.4918e-12,4.4918e-12,-11.347579589193765,bot2
-1,0.0,40,15,4.0062e-12,4.0062e-12,-11.397267373382874,bot2
-1,0.1,40,15,4.3296e-12,4.3296e-12,-11.36355222508247,bot2
-1,0.2,40,15,-4.7046e-12,4.7046e-12,-11.327477295760119,bot2
-1,0.3,40,15,-4.4284e-12,4.4284e-12,-11.353753157904674,bot2
-1,0.4,40,15,2.5638e-12,2.5638e-12,-11.59111585679916,bot2
-1,0.5,40,15,2.506e-13,2.506e-13,-12.60101893334187,bot2
-1,0.6,40,15,8.632e-13,8.632e-13,-12.063888568325146,bot2
-1,0.7,40,15,1.3652e-12,1.3652e-12,-11.864803720393398,bot2
-1,0.8,40,15,1.9538e-12,1.9538e-12,-11.709119894732838,bot2
-1,0.9,40,15,2.274e-12,2.274e-12,-11.643209539648284,bot2
-1,1.0,40,15,2.7884e-12,2.7884e-12,-11.55464492593553,bot2
-1,1.1,40,15,3.104e-12,3.104e-12,-11.508078287413849,bot2
-1,1.2,40,15,3.5178e-12,3.5178e-12,-11.453728855431558,bot2
-1,1.3,40,15,3.8252e-12,3.8252e-12,-11.417345852895817,bot2
-1,1.4,40,15,3.9962e-12,3.9962e-12,-11.398352784529436,bot2
-1,1.5,40,15,4.1534e-12,4.1534e-12,-11.381596241433487,bot2
-1,1.6,40,15,4.2078e-12,4.2078e-12,-11.375944910717573,bot2
-1,1.7,40,15,-4.6688e-12,4.6688e-12,-11.330794729786643,bot2
-1,1.8,40,15,4.956e-12,4.956e-12,-11.304868702295973,bot2
-1,1.9,40,15,3.0444e-12,3.0444e-12,-11.516498286730645,bot2
-1,2.0,40,15,-1.886e-13,1.886e-13,-12.72445831159869,bot2
-1,2.1,40,15,7.61e-13,7.61e-13,-12.118615343229427,bot2
-1,2.2,40,15,1.2896e-12,1.2896e-12,-11.889544975538984,bot2
-1,2.3000000000000003,40,15,1.974e-12,1.974e-12,-11.704652851666381,bot2
-1,2.4,40,15,2.4398e-12,2.4398e-12,-11.612645773028634,bot2
-1,2.5,40,15,2.7604e-12,2.7604e-12,-11.55902798126604,bot2
-1,2.6,40,15,3.1304e-12,3.1304e-12,-11.504400165107377,bot2
-1,2.7,40,15,3.478e-12,3.478e-12,-11.458670422333306,bot2
-1,2.8000000000000003,40,15,3.7418e-12,3.7418e-12,-11.426919429347407,bot2
-1,2.9,40,15,4.0418e-12,4.0418e-12,-11.393425180441042,bot2
-1,3.0,40,15,4.192e-12,4.192e-12,-11.37757872602433,bot2
-1,3.1,40,15,4.2422e-12,4.2422e-12,-11.372408860371825,bot2
-1,3.2,40,15,4.2924e-12,4.2924e-12,-11.367299813803406,bot2
-1,3.3000000000000003,40,15,-4.6348e-12,4.6348e-12,-11.333969001707276,bot2
-1,3.4,40,15,-4.5158e-12,4.5158e-12,-11.345265300763854,bot2
-1,3.5,40,15,2.7208e-12,2.7208e-12,-11.565303381075335,bot2
-1,3.6,40,15,1.076e-13,1.076e-13,-12.96818772866963,bot2
-1,3.7,40,15,8.994e-13,8.994e-13,-12.046047116768078,bot2
-1,3.8,40,15,1.4434e-12,1.4434e-12,-11.840613299038246,bot2
-1,3.9,40,15,2.2682e-12,2.2682e-12,-11.644318653894278,bot2
-1,4.0,40,15,2.6504e-12,2.6504e-12,-11.576688577126097,bot2
-1,4.1,40,15,3.1094e-12,3.1094e-12,-11.507323405773288,bot2
-1,4.2,40,15,3.4148e-12,3.4148e-12,-11.466634727250364,bot2
-1,4.3,40,15,3.8278e-12,3.8278e-12,-11.417050761899766,bot2
-1,4.4,40,15,4.116e-12,4.116e-12,-11.385524633909604,bot2
-1,4.5,40,15,4.219e-12,4.219e-12,-11.37479047461812,bot2
-1,4.6000000000000005,40,15,4.2722e-12,4.2722e-12,-11.369348424316758,bot2
-1,4.7,40,15,-4.6872e-12,4.6872e-12,-11.32908651500054,bot2
-1,4.8,40,15,4.9214e-12,4.9214e-12,-11.307911335081164,bot2
-1,4.9,40,15,2.8238e-12,2.8238e-12,-11.549166066108997,bot2
-1,5.0,40,15,-4.62e-14,4.62e-14,-13.335358024443874,bot2
0,0.0,40,15,4.6952e-12,4.6952e-12,-11.328345903494483,bot2
0,0.1,40,15,-4.7902e-12,4.7902e-12,-11.319646353582703,bot2
0,0.2,40,15,-4.2146e-12,4.2146e-12,-11.375243637180667,bot2
