VG,VD,W,L,ID,abs_ID,log_ID,sweep,device
-2.0,0.1,40,15,-1.2928e-12,1.2928e-12,-11.88846865656949,output,bot2
-2.0,0.2,40,15,-6.372e-13,6.372e-13,-12.195724232870907,output,bot2
-2.0,0.3,40,15,1.24e-14,1.24e-14,-13.906578314837764,output,bot2
-2.0,0.4,40,15,6.262e-13,6.262e-13,-12.203286936719104,output,bot2
-2.0,0.5,40,15,1.0714e-12,1.0714e-12,-11.97004835796316,output,bot2
-2.0,0.6,40,15,1.562e-12,1.562e-12,-11.806318970458719,output,bot2
-2.0,0.7,40,15,2.1232e-12,2.1232e-12,-11.67300909447964,output,bot2
-2.0,0.8,40,15,2.5098e-12,2.5098e-12,-11.600360885035727,output,bot2
-2.0,0.9,40,15,2.8344e-12,2.8344e-12,-11.547538860674878,output,bot2
-2.0,1.0,40,15,3.083e-12,3.083e-12,-11.511026475273491,output,bot2
-2.0,1.1,40,15,3.3672e-12,3.3672e-12,-11.472731087260033,output,bot2
-2.0,1.2,40,15,3.6924e-12,3.6924e-12,-11.432691257704917,output,bot2
-2.0,1.3,40,15,3.9146e-12,3.9146e-12,-11.407312608233838,output,bot2
-2.0,1.4,40,15,4.078e-12,4.078e-12,-11.38955277855788,output,bot2
-2.0,1.5,40,15,4.2006e-12,4.2006e-12,-11.376688671964411,output,bot2
-2.0,1.6,40,15,4.258e-12,4.258e-12,-11.370794342897696,output,bot2
-2.0,1.7,40,15,-4.664e-12,4.664e-12,-11.331241458249043,output,bot2
-2.0,1.8,40,15,4.9498e-12,4.9498e-12,-11.305412348672725,output,bot2
-2.0,1.9,40,15,3.3344e-12,3.3344e-12,-11.47698230271659,output,bot2
-2.0,2.0,40,15,-8.312e-13,8.312e-13,-12.080294465450878,output,bot2
-2.0,2.1,40,15,-6.54e-14,6.54e-14,-13.184422251675732,output,bot2
-2.0,2.2,40,15,7.122e-13,7.122e-13,-12.147398030661765,output,bot2
-2.0,2.3000000000000003,40,15,1.2464e-12,1.2464e-12,-11.90434255967151,output,bot2
-2.0,2.4,40,15,1.8248e-12,1.8248e-12,-11.738784727731408,output,bot2
-2.0,2.5,40,15,2.2124e-12,2.2124e-12,-11.655136350202872,output,bot2
-2.0,2.6,40,15,2.6518e-12,2.6518e-12,-11.576459233725698,output,bot2
-2.0,2.7,40,15,3.0804e-12,3.0804e-12,-11.511392885280932,output,bot2
-2.0,2.8000000000000003,40,15,3.527e-12,3.527e-12,-11.45259454033251,output,bot2
-2.0,2.9,40,15,3.83e-12,3.83e-12,-11.416801226031378,output,bot2
-2.0,3.0,40,15,3.9986e-12,3.9986e-12,-11.39809203834745,output,bot2
-2.0,3.1,40,15,4.0726e-12,4.0726e-12,-11.390128243074702,output,bot2
-2.0,3.2,40,15,4.1e-12,4.1e-12,-11.387216143280265,output,bot2
-2.0,3.3000000000000003,40,15,4.2346e-12,4.2346e-12,-11.373187606820213,output,bot2
-2.0,3.4,40,15,-4.739e-12,4.739e-12,-11.3243132913006,output,bot2
-2.0,3.5,40,15,-4.628e-12,4.628e-12,-11.334606649720287,output,bot2
-2.0,3.6,40,15,2.942e-12,2.942e-12,-11.531357331608488,output,bot2
-2.0,3.7,40,15,-5.6e-15,5.6e-15,-14.2518119729938,output,bot2
-2.0,3.8,40,15,5.406e-13,5.406e-13,-12.267123958637294,output,bot2
-2.0,3.9,40,15,1.3964e-12,1.3964e-12,-11.85499015985786,output,bot2
-2.0,4.0,40,15,1.9176e-12,1.9176e-12,-11.717241978974403,output,bot2
-2.0,4.1,40,15,2.5162e-12,2.5162e-12,-11.599254841984996,output,bot2
-2.0,4.2,40,15,2.943e-12,2.943e-12,-11.531209737900388,output,bot2
-2.0,4.3,40,15,3.4862e-12,3.4862e-12,-11.457647701447247,output,bot2
-2.0,4.4,40,15,3.7948e-12,3.7948e-12,-11.420811108091355,output,bot2
-2.0,4.5,40,15,3.9484e-12,3.9484e-12,-11.403578856764037,output,bot2
-2.0,4.6000000000000005,40,15,4.029e-12,4.029e-12,-11.394802732611621,output,bot2
-2.0,4.7,40,15,4.1804e-12,4.1804e-12,-11.378782160932756,output,bot2
-2.0,4.8,40,15,4.3078e-12,4.3078e-12,-11.365744468074304,output,bot2
-2.0,4.9,40,15,-4.7998e-12,4.7998e-12,-11.318776858604828,output,bot2
-2.0,5.0,40,15,-4.4918e-12,4.4918e-12,-11.347579589193765,output,bot2
-1.0,0.0,40,15,4.0062e-12,4.0062e-12,-11.397267373382874,output,bot2
-1.0,0.1,40,15,4.3296e-12,4.3296e-12,-11.36355222508247,output,bot2
-1.0,0.2,40,15,-4.7046e-12,4.7046e-12,-11.327477295760119,output,bot2
-1.0,0.3,40,15,-4.4284e-12,4.4284e-12,-11.353753157904674,output,bot2
-1.0,0.4,40,15,2.5638e-12,2.5638e-12,-11.59111585679916,output,bot2
-1.0,0.5,40,15,2.506e-13,2.506e-13,-12.60101893334187,output,bot2
-1.0,0.6,40,15,8.632e-13,8.632e-13,-12.063888568325146,output,bot2
-1.0,0.7,40,15,1.3652e-12,1.3652e-12,-11.864803720393398,output,bot2
-1.0,0.8,40,15,1.9538e-12,1.9538e-12,-11.709119894732838,output,bot2
-1.0,0.9,40,15,2.274e-12,2.274e-12,-11.643209539648284,output,bot2
-1.0,1.0,40,15,2.7884e-12,2.7884e-12,-11.55464492593553,output,bot2
-1.0,1.1,40,15,3.104e-12,3.104e-12,-11.508078287413849,output,bot2
-1.0,1.2,40,15,3.5178e-12,3.5178e-12,-11.453728855431558,output,bot2
-1.0,1.3,40,15,3.8252e-12,3.8252e-12,-11.417345852895817,output,bot2
-1.0,1.4,40,15,3.9962e-12,3.9962e-12,-11.398352784529436,output,bot2
-1.0,1.5,40,15,4.1534e-12,4.1534e-12,-11.381596241433487,output,bot2
-1.0,1.6,40,15,4.2078e-12,4.2078e-12,-11.375944910717573,output,bot2
-1.0,1.7,40,15,-4.6688e-12,4.6688e-12,-11.330794729786643,output,bot2
-1.0,1.8,40,15,4.956e-12,4.956e-12,-11.304868702295973,output,bot2
-1.0,1.9,40,15,3.0444e-12,3.0444e-12,-11.516498286730645,output,bot2
-1.0,2.0,40,15,-1.886e-13,1.886e-13,-12.72445831159869,output,bot2
-1.0,2.1,40,15,7.61e-13,7.61e-13,-12.118615343229427,output,bot2
-1.0,2.2,40,15,1.2896e-12,1.2896e-12,-11.889544975538984,output,bot2
-1.0,2.3000000000000003,40,15,1.974e-12,1.974e-12,-11.704652851666381,output,bot2
-1.0,2.4,40,15,2.4398e-12,2.4398e-12,-11.612645773028634,output,bot2
-1.0,2.5,40,15,2.7604e-12,2.7604e-12,-11.55902798126604,output,bot2
-1.0,2.6,40,15,3.1304e-12,3.1304e-12,-11.504400165107377,output,bot2
-1.0,2.7,40,15,3.478e-12,3.478e-12,-11.458670422333306,output,bot2
-1.0,2.8000000000000003,40,15,3.7418e-12,3.7418e-12,-11.426919429347407,output,bot2
-1.0,2.9,40,15,4.0418e-12,4.0418e-12,-11.393425180441042,output,bot2
-1.0,3.0,40,15,4.192e-12,4.192e-12,-11.37757872602433,output,bot2
-1.0,3.1,40,15,4.2422e-12,4.2422e-12,-11.372408860371825,output,bot2
-1.0,3.2,40,15,4.2924e-12,4.2924e-12,-11.367299813803406,output,bot2
-1.0,3.3000000000000003,40,15,-4.6348e-12,4.6348e-12,-11.333969001707276,output,bot2
-1.0,3.4,40,15,-4.5158e-12,4.5158e-12,-11.345265300763854,output,bot2
-1.0,3.5,40,15,2.7208e-12,2.7208e-12,-11.565303381075335,output,bot2
-1.0,3.6,40,15,1.076e-13,1.076e-13,-12.96818772866963,output,bot2
-1.0,3.7,40,15,8.994e-13,8.994e-13,-12.046047116768078,output,bot2
-1.0,3.8,40,15,1.4434e-12,1.4434e-12,-11.840613299038246,output,bot2
-1.0,3.9,40,15,2.2682e-12,2.2682e-12,-11.644318653894278,output,bot2
-1.0,4.0,40,15,2.6504e-12,2.6504e-12,-11.576688577126097,output,bot2
-1.0,4.1,40,15,3.1094e-12,3.1094e-12,-11.507323405773288,output,bot2
-1.0,4.2,40,15,3.4148e-12,3.4148e-12,-11.466634727250364,output,bot2
-1.0,4.3,40,15,3.8278e-12,3.8278e-12,-11.417050761899766,output,bot2
-1.0,4.4,40,15,4.116e-12,4.116e-12,-11.385524633909604,output,bot2
-1.0,4.5,40,15,4.219e-12,4.219e-12,-11.37479047461812,output,bot2
-1.0,4.6000000000000005,40,15,4.2722e-12,4.2722e-12,-11.369348424316758,output,bot2
-1.0,4.7,40,15,-4.6872e-12,4.6872e-12,-11.32908651500054,output,bot2
-1.0,4.8,40,15,4.9214e-12,4.9214e-12,-11.307911335081164,output,bot2
-1.0,4.9,40,15,2.8238e-12,2.8238e-12,-11.549166066108997,output,bot2
-1.0,5.0,40,15,-4.62e-14,4.62e-14,-13.335358024443874,output,bot2
0.0,0.0,40,15,4.6952e-12,4.6952e-12,-11.328345903494483,output,bot2
0.0,0.1,40,15,-4.7902e-12,4.7902e-12,-11.319646353582703,output,bot2
0.0,0.2,40,15,-4.2146e-12,4.2146e-12,-11.375243637180667,output,bot2
0.0,0.3,40,15,2.415e-12,2.415e-12,-11.617082864912469,output,bot2
0.0,0.4,40,15,3.938e-13,3.938e-13,-12.404724288197901,output,bot2
0.0,0.5,40,15,1.0736e-12,1.0736e-12,-11.969157497175082,output,bot2
0.0,0.6,40,15,1.6796e-12,1.6796e-12,-11.774794134034098,output,bot2
0.0,0.7,40,15,2.2188e-12,2.2188e-12,-11.653881842793202,output,bot2
0.0,0.8,40,15,2.7066e-12,2.7066e-12,-11.567575922518646,output,bot2
0.0,0.9,40,15,3.0896e-12,3.0896e-12,-11.51009774356468,output,bot2
0.0,1.0,40,15,3.4588e-12,3.4588e-12,-11.461074549696415,output,bot2
0.0,1.1,40,15,3.7316e-12,3.7316e-12,-11.42810491559624,output,bot2
0.0,1.2,40,15,3.9692e-12,3.9692e-12,-11.401297017316566,output,bot2
0.0,1.3,40,15,4.1298e-12,4.1298e-12,-11.384070980062623,output,bot2
0.0,1.4,40,15,4.2778e-12,4.2778e-12,-11.368779523861454,output,bot2
0.0,1.5,40,15,4.3576e-12,4.3576e-12,-11.360752637734924,output,bot2
0.0,1.6,40,15,-4.7352e-12,4.7352e-12,-11.324661673036204,output,bot2
0.0,1.7,40,15,-4.5218e-12,4.5218e-12,-11.34468865048629,output,bot2
0.0,1.8,40,15,2.8388e-12,2.8388e-12,-11.54686520344315,output,bot2
0.0,1.9,40,15,-2.124e-13,2.124e-13,-12.67284548759057,output,bot2
0.0,2.0,40,15,4.954e-13,4.954e-13,-12.305043997750182,output,bot2
0.0,2.1,40,15,1.235e-12,1.235e-12,-11.908333042404315,output,bot2
0.0,2.2,40,15,1.851e-12,1.851e-12,-11.732593581247096,output,bot2
0.0,2.3000000000000003,40,15,2.3476e-12,2.3476e-12,-11.629375899158465,output,bot2
0.0,2.4,40,15,2.8354e-12,2.8354e-12,-11.547385664976122,output,bot2
0.0,2.5,40,15,3.2906e-12,3.2906e-12,-11.482724906630196,output,bot2
0.0,2.6,40,15,3.609e-12,3.609e-12,-11.442613117940493,output,bot2
0.0,2.7,40,15,3.9408e-12,3.9408e-12,-11.404415605504973,output,bot2
0.0,2.8000000000000003,40,15,4.1226e-12,4.1226e-12,-11.384828801075448,output,bot2
0.0,2.9,40,15,4.2424e-12,4.2424e-12,-11.372388385889494,output,bot2
0.0,3.0,40,15,4.366e-12,4.366e-12,-11.359916268626879,output,bot2
0.0,3.1,40,15,-4.7752e-12,4.7752e-12,-11.321008434116383,output,bot2
0.0,3.2,40,15,-4.4256e-12,4.4256e-12,-11.354027841570783,output,bot2
0.0,3.3000000000000003,40,15,2.7042e-12,2.7042e-12,-11.567961191545379,output,bot2
0.0,3.4,40,15,4.378e-13,4.378e-13,-12.358724242768087,output,bot2
0.0,3.5,40,15,1.1678e-12,1.1678e-12,-11.932631529084732,output,bot2
0.0,3.6,40,15,1.8442e-12,1.8442e-12,-11.734191982313643,output,bot2
0.0,3.7,40,15,2.4634e-12,2.4634e-12,-11.608465062911975,output,bot2
0.0,3.8,40,15,2.9982e-12,2.9982e-12,-11.52313940017377,output,bot2
0.0,3.9,40,15,3.4606e-12,3.4606e-12,-11.460848596554507,output,bot2
0.0,4.0,40,15,3.7332e-12,3.7332e-12,-11.427918742843671,output,bot2
0.0,4.1,40,15,3.9486e-12,3.9486e-12,-11.40355685881636,output,bot2
0.0,4.2,40,15,4.155e-12,4.155e-12,-11.38142897187987,output,bot2
0.0,4.3,40,15,4.2742e-12,4.2742e-12,-11.3691451600231,output,bot2
0.0,4.4,40,15,-4.6942e-12,4.6942e-12,-11.328438410892941,output,bot2
0.0,4.5,40,15,4.9808e-12,4.9808e-12,-11.30270089666156,output,bot2
0.0,4.6000000000000005,40,15,2.8868e-12,2.8868e-12,-11.539583303374265,output,bot2
0.0,4.7,40,15,2.848e-13,2.848e-13,-12.54546001503518,output,bot2
0.0,4.8,40,15,9.962e-13,9.962e-13,-12.001653462603635,output,bot2
0.0,4.9,40,15,1.7998e-12,1.7998e-12,-11.744775752520157,output,bot2
0.0,5.0,40,15,2.4046e-12,2.4046e-12,-11.61895715722809,output,bot2
1.0,0.0,40,15,1.24432e-11,1.24432e-11,-10.905067918388951,output,bot2
1.0,0.1,40,15,3.83384e-08,3.83384e-08,-7.4163660157581806,output,bot2
1.0,0.2,40,15,6.46658e-08,6.46658e-08,-7.18932534526995,output,bot2
1.0,0.3,40,15,8.09624e-08,8.09624e-08,-7.091716626352748,output,bot2
1.0,0.4,40,15,8.96586e-08,8.96586e-08,-7.047408046833395,output,bot2
1.0,0.5,40,15,9.355780000000001e-08,9.355780000000001e-08,-7.028919999123398,output,bot2
1.0,0.6,40,15,9.5331e-08,9.5331e-08,-7.020765851305925,output,bot2
1.0,0.7,40,15,9.621100000000001e-08,9.621100000000001e-08,-7.016775271348936,output,bot2
1.0,0.8,40,15,9.66598e-08,9.66598e-08,-7.014754107800348,output,bot2
1.0,0.9,40,15,9.68342e-08,9.68342e-08,-7.013971231037719,output,bot2
1.0,1.0,40,15,9.717020000000001e-08,9.717020000000001e-08,-7.012466903385144,output,bot2
1.0,1.1,40,15,9.72948e-08,9.72948e-08,-7.011910370334464,output,bot2
1.0,1.2,40,15,9.747220000000001e-08,9.747220000000001e-08,-7.0111192315645985,output,bot2
1.0,1.3,40,15,9.75648e-08,9.75648e-08,-7.010706841381751,output,bot2
1.0,1.4,40,15,9.771e-08,9.771e-08,-7.010060986715464,output,bot2
1.0,1.5,40,15,9.78744e-08,9.78744e-08,-7.009330887283812,output,bot2
1.0,1.6,40,15,9.79646e-08,9.79646e-08,-7.008930830451029,output,bot2
1.0,1.7,40,15,9.80718e-08,9.80718e-08,-7.008455853629371,output,bot2
1.0,1.8,40,15,9.81256e-08,9.81256e-08,-7.008217674696194,output,bot2
1.0,1.9,40,15,9.827939999999998e-08,9.827939999999998e-08,-7.007537503570513,output,bot2
1.0,2.0,40,15,9.83136e-08,9.83136e-08,-7.007386400820864,output,bot2
1.0,2.1,40,15,9.84232e-08,9.84232e-08,-7.006902519003729,output,bot2
1.0,2.2,40,15,9.8495e-08,9.8495e-08,-7.006585815467108,output,bot2
1.0,2.3000000000000003,40,15,9.85006e-08,9.85006e-08,-7.006561124061824,output,bot2
1.0,2.4,40,15,9.85706e-08,9.85706e-08,-7.006252599883642,output,bot2
1.0,2.5,40,15,9.86616e-08,9.86616e-08,-7.005851845841883,output,bot2
1.0,2.6,40,15,9.86988e-08,9.86988e-08,-7.005688127538534,output,bot2
1.0,2.7,40,15,9.87876e-08,9.87876e-08,-7.005297565428007,output,bot2
1.0,2.8000000000000003,40,15,9.88094e-08,9.88094e-08,-7.005201737862367,output,bot2
1.0,2.9,40,15,9.890719999999998e-08,9.890719999999998e-08,-7.004772092564053,output,bot2
1.0,3.0,40,15,9.891900000000001e-08,9.891900000000001e-08,-7.004720282693647,output,bot2
1.0,3.1,40,15,9.89646e-08,9.89646e-08,-7.004520126351986,output,bot2
1.0,3.2,40,15,9.900340000000001e-08,9.900340000000001e-08,-7.004349890494538,output,bot2
1.0,3.3000000000000003,40,15,9.90704e-08,9.90704e-08,-7.004056083525648,output,bot2
1.0,3.4,40,15,9.90576e-08,9.90576e-08,-7.004112198455149,output,bot2
1.0,3.5,40,15,9.90774e-08,9.90774e-08,-7.0040253987401035,output,bot2
1.0,3.6,40,15,9.903820000000001e-08,9.903820000000001e-08,-7.004197261469871,output,bot2
1.0,3.7,40,15,9.91862e-08,9.91862e-08,-7.003548748014764,output,bot2
1.0,3.8,40,15,9.92566e-08,9.92566e-08,-7.003240605488972,output,bot2
1.0,3.9,40,15,9.92726e-08,9.92726e-08,-7.003170603577661,output,bot2
1.0,4.0,40,15,9.93102e-08,9.93102e-08,-7.0030061434863065,output,bot2
1.0,4.1,40,15,9.931519999999998e-08,9.931519999999998e-08,-7.002984278484046,output,bot2
1.0,4.2,40,15,9.93864e-08,9.93864e-08,-7.0026730402410235,output,bot2
1.0,4.3,40,15,9.93716e-08,9.93716e-08,-7.002737717470056,output,bot2
1.0,4.4,40,15,9.9441e-08,9.9441e-08,-7.002434516986099,output,bot2
1.0,4.5,40,15,9.95084e-08,9.95084e-08,-7.002140256745053,output,bot2
1.0,4.6000000000000005,40,15,9.955340000000001e-08,9.955340000000001e-08,-7.0019439031300585,output,bot2
1.0,4.7,40,15,9.9554e-08,9.9554e-08,-7.001941285681494,output,bot2
1.0,4.8,40,15,9.957659999999998e-08,9.957659999999998e-08,-7.001842706604917,output,bot2
1.0,4.9,40,15,9.96688e-08,9.96688e-08,-7.001440770559321,output,bot2
1.0,5.0,40,15,9.964860000000001e-08,9.964860000000001e-08,-7.001528798484274,output,bot2
2.0,0.0,40,15,6.67018e-11,6.67018e-11,-10.175862446150624,output,bot2
2.0,0.1,40,15,2.158e-07,2.158e-07,-6.665948559653108,output,bot2
2.0,0.2,40,15,4.0914e-07,4.0914e-07,-6.388128059171723,output,bot2
2.0,0.3,40,15,5.8062e-07,5.8062e-07,-6.236108008566282,output,bot2
2.0,0.4,40,15,7.3184e-07,7.3184e-07,-6.135583857073345,output,bot2
2.0,0.5,40,15,8.6364e-07,8.6364e-07,-6.063667251264882,output,bot2
2.0,0.6,40,15,9.772e-07,9.772e-07,-6.010016541698601,output,bot2
2.0,0.7,40,15,1.0735e-06,1.0735e-06,-5.9691979512277324,output,bot2
2.0,0.8,40,15,1.1534e-06,1.1534e-06,-5.938020052925121,output,bot2
2.0,0.9,40,15,1.2189e-06,1.2189e-06,-5.914031922953926,output,bot2
2.0,1.0,40,15,1.2704000000000002e-06,1.2704000000000002e-06,-5.8960595149169786,output,bot2
2.0,1.1,40,15,1.3111e-06,1.3111e-06,-5.882364182610506,output,bot2
2.0,1.2,40,15,1.3418000000000002e-06,1.3418000000000002e-06,-5.872312212460149,output,bot2
2.0,1.3,40,15,1.3636000000000002e-06,1.3636000000000002e-06,-5.865313007443146,output,bot2
2.0,1.4,40,15,1.3786000000000002e-06,1.3786000000000002e-06,-5.860561725841832,output,bot2
2.0,1.5,40,15,1.3891000000000002e-06,1.3891000000000002e-06,-5.857266488686481,output,bot2
2.0,1.6,40,15,1.3956000000000002e-06,1.3956000000000002e-06,-5.855239039223926,output,bot2
2.0,1.7,40,15,1.4003000000000002e-06,1.4003000000000002e-06,-5.85377891118812,output,bot2
2.0,1.8,40,15,1.4034000000000002e-06,1.4034000000000002e-06,-5.852818527807203,output,bot2
2.0,1.9,40,15,1.4057000000000002e-06,1.4057000000000002e-06,-5.85210735516715,output,bot2
2.0,2.0,40,15,1.4074e-06,1.4074e-06,-5.851582453308623,output,bot2
2.0,2.1,40,15,1.4088000000000002e-06,1.4088000000000002e-06,-5.85115065704078,output,bot2
2.0,2.2,40,15,1.4103e-06,1.4103e-06,-5.850688494092085,output,bot2
2.0,2.3000000000000003,40,15,1.4109e-06,1.4109e-06,-5.850503766534258,output,bot2
2.0,2.4,40,15,1.4120000000000002e-06,1.4120000000000002e-06,-5.850165303284215,output,bot2
2.0,2.5,40,15,1.4133e-06,1.4133e-06,-5.8497656410421035,output,bot2
2.0,2.6,40,15,1.4139e-06,1.4139e-06,-5.849581305520702,output,bot2
2.0,2.7,40,15,1.4146000000000002e-06,1.4146000000000002e-06,-5.849366346253571,output,bot2
2.0,2.8000000000000003,40,15,1.4154000000000005e-06,1.4154000000000005e-06,-5.849120808730761,output,bot2
2.0,2.9,40,15,1.4157e-06,1.4157e-06,-5.849028767937388,output,bot2
2.0,3.0,40,15,1.4161e-06,1.4161e-06,-5.848906077214939,output,bot2
2.0,3.1,40,15,1.4173000000000002e-06,1.4173000000000002e-06,-5.848538212875669,output,bot2
2.0,3.2,40,15,1.4174000000000002e-06,1.4174000000000002e-06,-5.848507571574502,output,bot2
2.0,3.3000000000000003,40,15,1.4184e-06,1.4184e-06,-5.848201277407139,output,bot2
2.0,3.4,40,15,1.4187e-06,1.4187e-06,-5.848109431264911,output,bot2
2.0,3.5,40,15,1.4192e-06,1.4192e-06,-5.847956397512349,output,bot2
2.0,3.6,40,15,1.4195e-06,1.4195e-06,-5.847864603138124,output,bot2
2.0,3.7,40,15,1.4198000000000002e-06,1.4198000000000002e-06,-5.847772828161858,output,bot2
2.0,3.8,40,15,1.4206000000000002e-06,1.4206000000000002e-06,-5.847528189663963,output,bot2
2.0,3.9,40,15,1.4210000000000002e-06,1.4210000000000002e-06,-5.8474059220725305,output,bot2
2.0,4.0,40,15,1.4213e-06,1.4213e-06,-5.847314243963214,output,bot2
2.0,4.1,40,15,1.4216e-06,1.4216e-06,-5.847222585202755,output,bot2
2.0,4.2,40,15,1.4219e-06,1.4219e-06,-5.847130945782987,output,bot2
2.0,4.3,40,15,1.4222e-06,1.4222e-06,-5.847039325695751,output,bot2
2.0,4.4,40,15,1.4224e-06,1.4224e-06,-5.846978256373862,output,bot2
2.0,4.5,40,15,1.4230000000000002e-06,1.4230000000000002e-06,-5.846795099915716,output,bot2
2.0,4.6000000000000005,40,15,1.4232000000000002e-06,1.4232000000000002e-06,-5.8467340649241315,output,bot2
2.0,4.7,40,15,1.4238000000000002e-06,1.4238000000000002e-06,-5.846551011399018,output,bot2
2.0,4.8,40,15,1.4236000000000002e-06,1.4236000000000002e-06,-5.846612020668192,output,bot2
2.0,4.9,40,15,1.4241e-06,1.4241e-06,-5.846459513561977,output,bot2
2.0,5.0,40,15,1.4245e-06,1.4245e-06,-5.846337546424504,output,bot2
3.0,0.0,40,15,1.1378e-10,1.1378e-10,-9.943934070568247,output,bot2
3.0,0.1,40,15,4.719e-07,4.719e-07,-6.326150022657051,output,bot2
3.0,0.2,40,15,9.1456e-07,9.1456e-07,-6.038787797225143,output,bot2
3.0,0.3,40,15,1.3246000000000002e-06,1.3246000000000002e-06,-5.8779152492891305,output,bot2
3.0,0.4,40,15,1.7067e-06,1.7067e-06,-5.767842811512566,output,bot2
3.0,0.5,40,15,2.0626000000000004e-06,2.0626000000000004e-06,-5.685584986586333,output,bot2
3.0,0.6,40,15,2.3909000000000003e-06,2.3909000000000003e-06,-5.621438587981424,output,bot2
3.0,0.7,40,15,2.6938000000000004e-06,2.6938000000000004e-06,-5.56963465141953,output,bot2
3.0,0.8,40,15,2.9711e-06,2.9711e-06,-5.527082730654324,output,bot2
3.0,0.9,40,15,3.2245e-06,3.2245e-06,-5.49153761872664,output,bot2
3.0,1.0,40,15,3.4549e-06,3.4549e-06,-5.461564518500117,output,bot2
3.0,1.1,40,15,3.6624e-06,3.6624e-06,-5.4362342246695325,output,bot2
3.0,1.2,40,15,3.8495e-06,3.8495e-06,-5.414595676035042,output,bot2
3.0,1.3,40,15,4.015800000000001e-06,4.015800000000001e-06,-5.396227924612856,output,bot2
3.0,1.4,40,15,4.164e-06,4.164e-06,-5.380489279161502,output,bot2
3.0,1.5,40,15,4.295100000000001e-06,4.295100000000001e-06,-5.36702672032107,output,bot2
3.0,1.6,40,15,4.4094000000000005e-06,4.4094000000000005e-06,-5.355620502236709,output,bot2
3.0,1.7,40,15,4.509500000000001e-06,4.509500000000001e-06,-5.345871608738188,output,bot2
3.0,1.8,40,15,4.5954e-06,4.5954e-06,-5.337676680092444,output,bot2
3.0,1.9,40,15,4.667500000000001e-06,4.667500000000001e-06,-5.330915673378884,output,bot2
3.0,2.0,40,15,4.728200000000001e-06,4.728200000000001e-06,-5.3253041613443735,output,bot2
3.0,2.1,40,15,4.7775e-06,4.7775e-06,-5.320799304272949,output,bot2
3.0,2.2,40,15,4.818e-06,4.818e-06,-5.317133204337676,output,bot2
3.0,2.3000000000000003,40,15,4.8494000000000005e-06,4.8494000000000005e-06,-5.31431199187374,output,bot2
3.0,2.4,40,15,4.873900000000001e-06,4.873900000000001e-06,-5.312123385675242,output,bot2
3.0,2.5,40,15,4.8923000000000006e-06,4.8923000000000006e-06,-5.310486919511919,output,bot2
3.0,2.6,40,15,4.9065e-06,4.9065e-06,-5.309228196819337,output,bot2
3.0,2.7,40,15,4.9172e-06,4.9172e-06,-5.308282127050508,output,bot2
3.0,2.8000000000000003,40,15,4.9253e-06,4.9253e-06,-5.30756731148585,output,bot2
3.0,2.9,40,15,4.932600000000001e-06,4.932600000000001e-06,-5.306924101411208,output,bot2
3.0,3.0,40,15,4.9373e-06,4.9373e-06,-5.3065104833969965,output,bot2
3.0,3.1,40,15,4.9417000000000005e-06,4.9417000000000005e-06,-5.306123623219503,output,bot2
3.0,3.2,40,15,4.9452000000000005e-06,4.9452000000000005e-06,-5.305816139427787,output,bot2
3.0,3.3000000000000003,40,15,4.948000000000001e-06,4.948000000000001e-06,-5.305570309042917,output,bot2
3.0,3.4,40,15,4.950700000000001e-06,4.950700000000001e-06,-5.305333390027244,output,bot2
3.0,3.5,40,15,4.9529000000000005e-06,4.9529000000000005e-06,-5.305140440417829,output,bot2
3.0,3.6,40,15,4.9547e-06,4.9547e-06,-5.304982636292506,output,bot2
3.0,3.7,40,15,4.9559e-06,4.9559e-06,-5.304877465388457,output,bot2
3.0,3.8,40,15,4.9578e-06,4.9578e-06,-5.304710996859912,output,bot2
3.0,3.9,40,15,4.9595000000000005e-06,4.9595000000000005e-06,-5.304562105402264,output,bot2
3.0,4.0,40,15,4.961100000000001e-06,4.961100000000001e-06,-5.304422018879862,output,bot2
3.0,4.1,40,15,4.9625e-06,4.9625e-06,-5.304299480228829,output,bot2
3.0,4.2,40,15,4.963900000000001e-06,4.963900000000001e-06,-5.304176976143018,output,bot2
3.0,4.3,40,15,4.965400000000001e-06,4.965400000000001e-06,-5.304045760100031,output,bot2
3.0,4.4,40,15,4.9668000000000005e-06,4.9668000000000005e-06,-5.303923327551615,output,bot2
3.0,4.5,40,15,4.967400000000001e-06,4.967400000000001e-06,-5.3038708670234485,output,bot2
3.0,4.6000000000000005,40,15,4.969300000000001e-06,4.969300000000001e-06,-5.3037047838115825,output,bot2
3.0,4.7,40,15,4.970000000000001e-06,4.970000000000001e-06,-5.303643611266668,output,bot2
3.0,4.8,40,15,4.9705e-06,4.9705e-06,-5.30359992186651,output,bot2
3.0,4.9,40,15,4.9718e-06,4.9718e-06,-5.303486349990849,output,bot2
3.0,5.0,40,15,4.9713e-06,4.9713e-06,-5.303530027966759,output,bot2
4.0,0.0,40,15,2.077e-10,2.077e-10,-9.6825635034649,output,bot2
4.0,0.1,40,15,7.7388e-07,7.7388e-07,-6.1113263770150335,output,bot2
4.0,0.2,40,15,1.5106000000000002e-06,1.5106000000000002e-06,-5.820850519638851,output,bot2
4.0,0.3,40,15,2.2113000000000003e-06,2.2113000000000003e-06,-5.655352334080594,output,bot2
4.0,0.4,40,15,2.8811e-06,2.8811e-06,-5.540441667545868,output,bot2
