W,L,VG,VD,ID,gds
40,20,2.0,1.05,1.6002894183372967e-06,1.1324808115765638e-06
40,20,2.0,1.1,1.6573470681153443e-06,1.1497302838658886e-06
40,20,2.0,1.15,1.7152528658957805e-06,1.1664049650841003e-06
40,20,2.0,1.2,1.7739778216952885e-06,1.1824951280695717e-06
40,20,2.0,1.25,1.8334925024270776e-06,1.1979927712269328e-06
40,20,2.0,1.3,1.8937671175546806e-06,1.2128915946275047e-06
40,20,2.0,1.35,1.954771603658869e-06,1.227186979530461e-06
40,20,2.0,1.4,2.0164757079866754e-06,1.240875967797293e-06
40,20,2.0,1.45,2.078849070937439e-06,1.2539572398157825e-06
40,20,2.0,1.5,2.1418613073939797e-06,1.2664310903108551e-06
40,20,2.0,1.55,2.205482086783972e-06,1.2782994016877437e-06
40,20,2.0,1.6,2.269681211741204e-06,1.28956561464985e-06
40,20,2.0,1.65,2.334428695225063e-06,1.3002346958756565e-06
40,20,2.0,1.7,2.399694835946415e-06,1.3103131025660036e-06
40,20,2.0,1.75,2.4654502919390658e-06,1.3198087437012038e-06
40,20,2.0,1.8,2.5316661521092442e-06,1.3287309378788216e-06
40,20,2.0,1.85,2.5983140055893694e-06,1.3370903676393415e-06
40,20,2.0,1.9,2.665366008719024e-06,1.3448990302273344e-06
40,20,2.0,1.95,2.7327949494748667e-06,1.3521701847795293e-06
40,20,2.0,2.0,2.8005743091709704e-06,1.3589182959756735e-06
40,20,2.0,2.05,2.868678321255148e-06,1.3651589742348265e-06
40,20,2.0,2.1,2.937082027031139e-06,1.3709089125846232e-06
40,20,2.0,2.15,3.005761328144611e-06,1.3761858203755006e-06
40,20,2.0,2.2,3.074693035680445e-06,1.3810083540537421e-06
40,20,2.0,2.25,3.143854915730186e-06,1.385396045245979e-06
40,20,2.0,2.3,3.2132257313025435e-06,1.3893692264433815e-06
40,20,2.0,2.35,3.2827852804647328e-06,1.3929489546047927e-06
40,20,2.0,2.4,3.3525144306190016e-06,1.3961569330247956e-06
40,20,2.0,2.45,3.422395148836825e-06,1.3990154318347027e-06
40,20,2.0,2.5,3.4924105281919185e-06,1.4015472075213514e-06
40,20,2.0,2.55,3.5625448100531546e-06,1.4037754218606385e-06
40,20,2.0,2.6,3.632783402317503e-06,1.4057235606692107e-06
40,20,2.0,2.65,3.7031128935848265e-06,1.4074153527802413e-06
40,20,2.0,2.7,3.7735210632952916e-06,1.408874689645891e-06
40,20,2.0,2.75,3.843996887870777e-06,1.4101255459619555e-06
40,20,2.0,2.8,3.914530542921359e-06,1.4111919016987114e-06
40,20,2.0,2.85,3.985113401595895e-06,1.4120976659061826e-06
40,20,2.0,2.9,4.055738029174674e-06,1.412866602643464e-06
40,20,2.0,2.95,4.1263981740186774e-06,1.4135222593595545e-06
40,20,2.0,3.0,4.197088755005229e-06,1.4140878980282802e-06
40,20,2.0,3.05,4.2678058455952956e-06,1.4145864293133073e-06
40,20,2.0,3.1,4.338546654689746e-06,1.4150403500102148e-06
40,20,2.0,3.15,4.409309504444648e-06,1.4154716839829543e-06
40,20,2.0,3.2,4.480093805224213e-06,1.4159019267806345e-06
40,20,2.0,3.25,4.550900027880076e-06,1.4163519940896587e-06
40,20,2.0,3.3,4.621729673551969e-06,1.4168421741446078e-06
40,20,2.0,3.35,4.6925852411893465e-06,1.4173920841897808e-06
40,20,2.0,3.4,4.763470192999145e-06,1.4180206310533368e-06
40,20,2.0,3.45,4.834388918025672e-06,1.4187459758658808e-06
40,20,2.0,3.5,4.905346694070039e-06,1.4195855029270721e-06
40,20,2.0,3.55,4.976349648156436e-06,1.4205557926969988e-06
40,20,2.0,3.6,5.047404715749772e-06,1.4216725988634982e-06
40,20,2.0,3.65,5.1185195989276e-06,1.4229508294134378e-06
40,20,2.0,3.7,5.189702723703317e-06,1.4244045316139846e-06
40,20,2.0,3.75,5.26096319669413e-06,1.4260468807907925e-06
40,20,2.0,3.8,5.332310761320171e-06,1.4278901727723859e-06
40,20,2.0,3.85,5.403755753714474e-06,1.4299458198548036e-06
40,20,2.0,3.9,5.475309058515518e-06,1.432224350127248e-06
40,20,2.0,3.95,5.546982064707299e-06,1.4347354099890162e-06
40,20,2.0,4.0,5.618786621660532e-06,1.437487769678168e-06
40,20,2.0,4.05,5.690734995522282e-06,1.4404893316262902e-06
40,20,2.0,4.1,5.7628398260896995e-06,1.4437471414480021e-06
40,20,2.0,4.15,5.83511408429539e-06,1.447267401371146e-06
40,20,2.0,4.2,5.907571030420592e-06,1.4510554859114891e-06
40,20,2.0,4.25,5.9802241731448505e-06,1.4551159595965715e-06
40,20,2.0,4.3,6.053087229528674e-06,1.4594525965440875e-06
40,20,2.0,4.35,6.126174086017578e-06,1.4640684017034638e-06
40,20,2.0,4.4,6.1994987605456165e-06,1.4689656335730663e-06
40,20,2.0,4.45,6.273075365808461e-06,1.4741458282108121e-06
40,20,2.0,4.5,6.3469180737649055e-06,1.479609824361262e-06
40,20,2.0,4.55,6.421041081419584e-06,1.4853577895297732e-06
40,20,2.0,4.6,6.495458577929686e-06,1.491389246841034e-06
40,20,2.0,4.65,6.570184713070508e-06,1.4977031025272883e-06
40,20,2.0,4.7,6.645233567088632e-06,1.5042976739001371e-06
40,20,2.0,4.75,6.720619121962676e-06,1.5111707176678999e-06
40,20,2.0,4.8,6.796355234085686e-06,1.518319458469542e-06
40,20,2.0,4.85,6.872455608377338e-06,1.5257406175050026e-06
40,20,2.0,4.9,6.948933773827624e-06,1.533430441150465e-06
40,20,2.0,4.95,7.025803060468961e-06,1.5413847294561151e-06
40,20,2.0,5.0,7.103076577767763e-06,1.549598864432261e-06
40,20,3.0,0.0,2.797282824252402e-09,1.8158014030348417e-07
40,20,3.0,0.05,5.842282357447954e-08,3.0392478645820023e-06
40,20,3.0,0.1,4.192130839145306e-07,1.1480084556373292e-05
40,20,3.0,0.15,1.0647676010137061e-06,1.2516519741770811e-05
40,20,3.0,0.2,1.5746853519579592e-06,7.776944079460358e-06
40,20,3.0,0.25,1.8695053772795067e-06,4.3956800182879466e-06
40,20,3.0,0.3,2.04579043670162e-06,2.884009122661386e-06
40,20,3.0,0.35,2.1733146275022272e-06,2.313935372004694e-06
40,20,3.0,0.4,2.283359723613685e-06,2.1249821531365844e-06
40,20,3.0,0.45,2.3881242904287463e-06,2.079194055599793e-06
40,20,3.0,0.5,2.4921117511015717e-06,2.085081951681232e-06
40,20,3.0,0.55,2.5969156415361663e-06,2.1085980347824195e-06
40,20,3.0,0.6,2.7030524652474546e-06,2.1372036154410883e-06
40,20,3.0,0.65,2.8106425512151113e-06,2.166288164899751e-06
40,20,3.0,0.7,2.9196603653380312e-06,2.194149347103306e-06
40,20,3.0,0.75,3.030026326805333e-06,2.220152711729343e-06
40,20,3.0,0.8,3.1416406157351325e-06,2.2440593046238825e-06
40,20,3.0,0.85,3.254395800442223e-06,2.2657803138079377e-06
40,20,3.0,0.9,3.368181735647641e-06,2.2852874883158047e-06
40,20,3.0,0.95,3.4828876347599647e-06,2.3025802822589736e-06
40,20,3.0,1.0,3.5984031004670984e-06,2.3176736197880104e-06
40,20,3.0,1.05,3.714618761682683e-06,2.3305931394074025e-06
40,20,3.0,1.1,3.831426751598423e-06,2.3413731420528747e-06
40,20,3.0,1.15,3.948721111537299e-06,2.350055511602906e-06
40,20,3.0,1.2,4.066398150987951e-06,2.356688982846164e-06
40,20,3.0,1.25,4.184356774655014e-06,2.3613285333500146e-06
40,20,3.0,1.3,4.30249878042118e-06,2.364034820948412e-06
40,20,3.0,1.35,4.420729129730027e-06,2.364873640873275e-06
40,20,3.0,1.4,4.538956191144631e-06,2.363915395168006e-06
40,20,3.0,1.45,4.657091957658283e-06,2.3612345734542374e-06
40,20,3.0,1.5,4.775052238349322e-06,2.35690924617492e-06
40,20,3.0,1.55,4.892756825043558e-06,2.3510205719342166e-06
40,20,3.0,1.6,5.010129634729137e-06,2.3436523205131757e-06
40,20,3.0,1.65,5.1270988285438485e-06,2.334890412937429e-06
40,20,3.0,1.7,5.243596908215435e-06,2.3248224797292307e-06
40,20,3.0,1.75,5.359560790889119e-06,2.3135374382470215e-06
40,20,3.0,1.8,5.47493186331361e-06,2.3011250898038636e-06
40,20,3.0,1.85,5.589656016388722e-06,2.287675737078407e-06
40,20,3.0,1.9,5.703683661098527e-06,2.2732798221711517e-06
40,20,3.0,1.95,5.816969726868115e-06,2.2580275855246774e-06
40,20,3.0,2.0,5.92947364339066e-06,2.2420087458118495e-06
40,20,3.0,2.05,6.0411593069729125e-06,2.2253122007933115e-06
40,20,3.0,2.1,6.15199503244648e-06,2.2080257490605535e-06
40,20,3.0,2.15,6.261953491685281e-06,2.1902358325039585e-06
40,20,3.0,2.2,6.371011639759574e-06,2.1720272992778744e-06
40,20,3.0,2.25,6.479150629745055e-06,2.1534831869746867e-06
40,20,3.0,2.3,6.586355717188747e-06,2.1346845256648075e-06
40,20,3.0,2.35,6.692616155215579e-06,2.1157101604092227e-06
40,20,3.0,2.4,6.797925081238032e-06,2.0966365928044595e-06
40,20,3.0,2.45,6.902279396209163e-06,2.0775378410763862e-06
40,20,3.0,2.5,7.005679637332987e-06,2.0584853181980047e-06
40,20,3.0,2.55,7.108129845119832e-06,2.0395477274681654e-06
40,20,3.0,2.6,7.209637425644704e-06,2.020790974951951e-06
40,20,3.0,2.65,7.310213008835901e-06,2.0022780981499835e-06
40,20,3.0,2.7,7.409870303589399e-06,1.984069210233196e-06
40,20,3.0,2.75,7.5086259504695475e-06,1.9662214591512987e-06
40,20,3.0,2.8,7.6064993727221e-06,1.948789000898358e-06
40,20,3.0,2.85,7.703512626289347e-06,1.9318229861972427e-06
40,20,3.0,2.9,7.799690249478784e-06,1.9153715598461624e-06
40,20,3.0,2.95,7.89505911290028e-06,1.8994798719564604e-06
40,20,3.0,3.0,7.98964827024544e-06,1.884190100299404e-06
40,20,3.0,3.05,8.083488810446056e-06,1.86954148297361e-06
40,20,3.0,3.1,8.176613711707316e-06,1.8555703606013683e-06
40,20,3.0,3.15,8.269057697872565e-06,1.8423102272635374e-06
40,20,3.0,3.2,8.360857097537144e-06,1.8297917893878445e-06
40,20,3.0,3.25,8.45204970628848e-06,1.818043031814042e-06
40,20,3.0,3.3,8.54267465241437e-06,1.8070892902727987e-06
40,20,3.0,3.35,8.632772266378204e-06,1.796953329530262e-06
40,20,3.0,3.4,8.722383954329313e-06,1.7876554264711307e-06
40,20,3.0,3.45,8.811552075875383e-06,1.7792134574144361e-06
40,20,3.0,3.5,8.900319826312372e-06,1.7716429889822855e-06
40,20,3.0,3.55,8.988731123473418e-06,1.764957371869433e-06
40,20,3.0,3.6,9.076830499325048e-06,1.7591678368913565e-06
40,20,3.0,3.65,9.16466299641119e-06,1.75428359272055e-06
40,20,3.0,3.7,9.25227406921377e-06,1.7503119247536247e-06
40,20,3.0,3.75,9.339709490474434e-06,1.7472582945865156e-06
40,20,3.0,3.8,9.427015262494932e-06,1.7451264396101048e-06
40,20,3.0,3.85,9.514237533410749e-06,1.7439184722743584e-06
40,20,3.0,3.9,9.601422518410633e-06,1.7436349786047787e-06
40,20,3.0,3.95,9.688616425855993e-06,1.7442751155913535e-06
40,20,3.0,4.0,9.775865388233394e-06,1.7458367071048664e-06
40,20,3.0,4.05,9.86321539786035e-06,1.7483163380311302e-06
40,20,3.0,4.1,9.950712247246827e-06,1.7517094463471965e-06
40,20,3.0,4.15,1.003840147400426e-05,1.7560104128971109e-06
40,20,3.0,4.2,1.0126328310181703e-05,1.7612126486565919e-06
40,20,3.0,4.25,1.0214537635897654e-05,1.7673086793063153e-06
40,20,3.0,4.3,1.030307393713155e-05,1.7742902269634841e-06
40,20,3.0,4.35,1.0391981267526562e-05,1.782148288947832e-06
40,20,3.0,4.4,1.0481303214055587e-05,1.7908732134855138e-06
40,20,3.0,4.45,1.0571082866394191e-05,1.8004547722777652e-06
40,20,3.0,4.5,1.0661362789841723e-05,1.8108822298841388e-06
40,20,3.0,4.55,1.0752185001632415e-05,1.8221444098915798e-06
40,20,3.0,4.6,1.0843590950473529e-05,1.834229757859008e-06
40,20,3.0,4.65,1.0935621499150532e-05,1.847126401045286e-06
40,20,3.0,4.7,1.1028316910038817e-05,1.860822204944056e-06
40,20,3.0,4.75,1.1121716833362899e-05,1.875304826663227e-06
40,20,3.0,4.8,1.1215860298046828e-05,1.8905617651995295e-06
40,20,3.0,4.85,1.1310785705001938e-05,1.9065804086698618e-06
40,20,3.0,4.9,1.1406530822701459e-05,1.9233480785706092e-06
40,20,3.0,4.95,1.1503132784895936e-05,1.9408520711448848e-06
40,20,3.0,5.0,1.1600628090325556e-05,1.959079695944053e-06
40,20,4.0,0.0,2.9799986491178893e-09,1.868175599172715e-07
40,20,4.0,0.05,6.969393687294482e-08,4.036841939965692e-06
40,20,4.0,0.1,6.950658164168677e-07,2.3236489166871803e-05
40,20,4.0,0.15,2.211773943753761e-06,3.265490821627824e-05
40,20,4.0,0.2,3.6029648446212216e-06,2.1743534285839734e-05
40,20,4.0,0.25,4.414011530252992e-06,1.164383462038953e-05
40,20,4.0,0.3,4.856984847672746e-06,6.772128536890005e-06
40,20,4.0,0.35,5.139480151584611e-06,4.836569814995657e-06
40,20,4.0,0.4,5.360411438925609e-06,4.119754523184858e-06
40,20,4.0,0.45,5.558864706928637e-06,3.861853531257415e-06
40,20,4.0,0.5,5.7492541118204e-06,3.7689390167054934e-06
40,20,4.0,0.55,5.9366611370929765e-06,3.7322296886639317e-06
40,20,4.0,0.6,6.122741740184937e-06,3.7121492095792283e-06
40,20,4.0,0.65,6.307911362548838e-06,3.6944591561438347e-06
40,20,4.0,0.7,6.492142104236896e-06,3.674134903245335e-06
40,20,4.0,0.75,6.6752524066116685e-06,3.6495000221627496e-06
40,20,4.0,0.8,6.857012473682448e-06,3.62010060176039e-06
40,20,4.0,0.85,7.037182951564246e-06,3.5859354401154286e-06
40,20,4.0,0.9,7.2155294192484575e-06,3.547176510528118e-06
40,20,4.0,0.95,7.391828067231983e-06,3.5040664468722594e-06
40,20,4.0,1.0,7.565868113900784e-06,3.4568799007533035e-06
40,20,4.0,1.05,7.737452962538677e-06,3.40590796607909e-06
40,20,4.0,1.1,7.906400823546775e-06,3.351450981082048e-06
40,20,4.0,1.15,8.0725450666807e-06,3.293814431663114e-06
40,20,4.0,1.2,8.235734403204962e-06,3.233306068051823e-06
40,20,4.0,1.25,8.395832938989215e-06,3.1702335633389877e-06
40,20,4.0,1.3,8.552720118712288e-06,3.104902477391362e-06
40,20,4.0,1.35,8.706290574025976e-06,3.037614443727813e-06
40,20,4.0,1.4,8.856453885980343e-06,2.968665550343878e-06
40,20,4.0,1.45,9.00313427108483e-06,2.8983449029835614e-06
40,20,4.0,1.5,9.146270199952385e-06,2.82693336425594e-06
40,20,4.0,1.55,9.285813957172977e-06,2.7547024625971573e-06
40,20,4.0,1.6,9.421731150742716e-06,2.6819134643763213e-06
40,20,4.0,1.65,9.55400017901933e-06,2.6088166014651624e-06
40,20,4.0,1.7,9.682611662765906e-06,2.5356504457148927e-06
40,20,4.0,1.75,9.807567849399548e-06,2.4626414210941335e-06
40,20,4.0,1.8,9.928881996087257e-06,2.390003443772882e-06
40,20,4.0,1.85,1.00465777378363e-05,2.3179376801687677e-06
40,20,4.0,1.9,1.0160688446226446e-05,2.2466324128838264e-06
40,20,4.0,1.95,1.0271256583927503e-05,2.176263004516723e-06
40,20,4.0,2.0,1.0378333059648816e-05,2.1069919495295042e-06
40,20,4.0,2.05,1.0481976587684832e-05,2.038969004633578e-06
40,20,4.0,2.1,1.0582253055749877e-05,1.972331388532564e-06
40,20,4.0,2.15,1.067923490435258e-05,1.9072040422918477e-06
40,20,4.0,2.2,1.077300052053062e-05,1.8436999420806191e-06
40,20,4.0,2.25,1.0863633648369783e-05,1.781920456539045e-06
40,20,4.0,2.3,1.0951222818354908e-05,1.7219557415469138e-06
40,20,4.0,2.35,1.10358607972544e-05,1.663885165701168e-06
40,20,4.0,2.4,1.1117644059916375e-05,1.6077777603390945e-06
40,20,4.0,2.45,1.1196672284061278e-05,1.5536926884652256e-06
40,20,4.0,2.5,1.127304786888516e-05,1.50167972744734e-06
40,20,4.0,2.55,1.1346875478044568e-05,1.451779760836368e-06
40,20,4.0,2.6,1.1418261607372192e-05,1.4040252751334012e-06
40,20,4.0,2.65,1.1487314177476143e-05,1.3584408577718957e-06
40,20,4.0,2.7,1.155414215119894e-05,1.3150436930035428e-06
40,20,4.0,2.75,1.1618855175756425e-05,1.2738440527707065e-06
40,20,4.0,2.8,1.1681563249241815e-05,1.2348457800174119e-06
40,20,4.0,2.85,1.1742376411058747e-05,1.1980467622333036e-06
40,20,4.0,2.9,1.1801404455748498e-05,1.1634393933429749e-06
40,20,4.0,2.95,1.1858756669585164e-05,1.1310110223452509e-06
40,20,4.0,3.0,1.1914541589244815e-05,1.1007443873762682e-06
40,20,4.0,3.05,1.1968866781789339e-05,1.072618034115528e-06
40,20,4.0,3.1,1.2021838645161085e-05,1.0466067176782548e-06
40,20,4.0,3.15,1.2073562228345793e-05,1.022681787340295e-06
40,20,4.0,3.2,1.2124141070331855e-05,1.0008115536251917e-06
40,20,4.0,3.25,1.2173677056976375e-05,9.809616374478876e-07
40,20,4.0,3.3,1.222227029487675e-05,9.630953011570562e-07
40,20,4.0,3.35,1.2270019001339958e-05,9.47173761449106e-07
40,20,4.0,3.4,1.2317019409547604e-05,9.331564842432776e-07
40,20,4.0,3.45,1.2363365688015668e-05,9.210014617086975e-07
40,20,4.0,3.5,1.2409149873466527e-05,9.106654717237312e-07
40,20,4.0,3.55,1.2454461816241483e-05,9.021043201242675e-07
40,20,4.0,3.6,1.2499389137403812e-05,8.952730661634771e-07
40,20,4.0,3.65,1.2544017196705576e-05,8.901262316609066e-07
40,20,4.0,3.7,1.2588429070614495e-05,8.866179943647059e-07
40,20,4.0,3.75,1.263270553962619e-05,8.847023660881676e-07
40,20,4.0,3.8,1.2676925084114123e-05,8.843333562112948e-07
40,20,4.0,3.85,1.2721163888002913e-05,8.854651211606778e-07
40,20,4.0,3.9,1.276549584957667e-05,8.880521004966739e-07
40,20,4.0,3.95,1.2809992598771066e-05,8.920491402474114e-07
40,20,4.0,4.0,1.2854723520326609e-05,8.974116041340495e-07
40,20,4.0,4.05,1.2899755782213238e-05,9.040954733321137e-07
40,20,4.0,4.1,1.2945154368770998e-05,9.120574354102084e-07
40,20,4.0,4.15,1.2990982118038897e-05,9.212549630800911e-07
40,20,4.0,4.2,1.3037299762780908e-05,9.316463833817667e-07
40,20,4.0,4.25,1.3084165974743534e-05,9.431909379142115e-07
40,20,4.0,4.3,1.3131637411714722e-05,9.558488347070046e-07
40,20,4.0,4.35,1.317976876697873e-05,9.695812923108758e-07
40,20,4.0,4.4,1.3228612820792629e-05,9.843505766662066e-07
40,20,4.0,4.45,1.3278220493537444e-05,1.0001200312885628e-06
40,20,4.0,4.5,1.3328640900221931e-05,1.016854101288905e-06
40,20,4.0,4.55,1.3379921406043759e-05,1.0345183517244366e-06
40,20,4.0,4.6,1.3432107682736513e-05,1.053079480753423e-06
40,20,4.0,4.65,1.3485243765453473e-05,1.0725053280446619e-06
40,20,4.0,4.7,1.3539372109963059e-05,1.0927648788693425e-06
40,20,4.0,4.75,1.3594533649948588e-05,1.1138282642801677e-06
40,20,4.0,4.8,1.3650767854227646e-05,1.1356667577599385e-06
40,20,4.0,4.85,1.3708112783722882e-05,1.15825276869943e-06
40,20,4.0,4.9,1.3766605148034878e-05,1.1815598330424064e-06
40,20,4.0,4.95,1.3826280361482693e-05,1.2055626014141346e-06
40,20,4.0,5.0,1.3887172598494383e-05,1.2302368250289573e-06
40,20,5.0,0.0,3.3934098139036307e-09,1.9736980339113504e-07
40,20,5.0,0.05,7.895070067846917e-08,4.911393176040982e-06
40,20,5.0,0.1,1.075328531768047e-06,4.3100871239784395e-05
40,20,5.0,0.15,4.462599982805728e-06,8.272474616686135e-05
40,20,5.0,0.2,8.23630733468466e-06,6.180338009506301e-05
40,20,5.0,0.25,1.0538733644720098e-05,3.230727974447088e-05
40,20,5.0,0.3,1.1711102318976285e-05,1.6700966291019337e-05
40,20,5.0,0.35,1.2360647335266232e-05,1.027685431547344e-05
40,20,5.0,0.4,1.2803081166836802e-05,7.809900974753648e-06
40,20,5.0,0.45,1.3165909659495394e-05,6.845925791506117e-06
40,20,5.0,0.5,1.349642140910083e-05,6.425003557226771e-06
40,20,5.0,0.55,1.3811447143894182e-05,6.193022016385496e-06
40,20,5.0,0.6,1.4116703652294446e-05,6.02227352331645e-06
40,20,5.0,0.65,1.4413924369081898e-05,5.867391495022484e-06
40,20,5.0,0.7,1.4703440241356863e-05,5.7126694655983975e-06
40,20,5.0,0.75,1.498510780013643e-05,5.553048983165137e-06
40,20,5.0,0.8,1.5258642170373708e-05,5.387290659481565e-06
40,20,5.0,0.85,1.552373648596972e-05,5.215523885569303e-06
40,20,5.0,0.9,1.5780104620658855e-05,5.038365744287369e-06
40,20,5.0,0.95,1.602749626984926e-05,4.8566015898064185e-06
40,20,5.0,1.0,1.6265701933454135e-05,4.671066701325159e-06
40,20,5.0,1.05,1.6494554088307874e-05,4.4826001403374894e-06
40,20,5.0,1.1,1.671392681620753e-05,4.2920248123585045e-06
40,20,5.0,1.15,1.692373471848127e-05,4.100137331536673e-06
40,20,5.0,1.2,1.712393143637087e-05,3.907701840924723e-06
40,20,5.0,1.25,1.7314507913950645e-05,3.7154456964460566e-06
40,20,5.0,1.3,1.7495490474644475e-05,3.5240562535686127e-06
40,20,5.0,1.35,1.7666938758082737e-05,3.3341784638929045e-06
40,20,5.0,1.4,1.78289435541551e-05,3.1464131510450596e-06
40,20,5.0,1.45,1.7981624566203507e-05,2.9613158897024286e-06
40,20,5.0,1.5,1.812512813200097e-05,2.7793964287431827e-06
40,20,5.0,1.55,1.8259624928358772e-05,2.6011186043660496e-06
40,20,5.0,1.6,1.8385307682535877e-05,2.4269006903190495e-06
40,20,5.0,1.65,1.850238891099977e-05,2.257116133083807e-06
40,20,5.0,1.7,1.8611098703503265e-05,2.0920946209573486e-06
40,20,5.0,1.75,1.871168256792957e-05,1.9321234376600084e-06
40,20,5.0,1.8,1.8804399348945546e-05,1.777449053359987e-06
40,20,5.0,1.85,1.88895192312087e-05,1.628278908738721e-06
40,20,5.0,1.9,1.8967321835738625e-05,1.4847833508201501e-06
40,20,5.0,1.95,1.9038094416075018e-05,1.347097682603241e-06
40,20,5.0,2.0,1.9102130159037212e-05,1.2153242920091794e-06
40,20,5.0,2.05,1.9159726593260097e-05,1.0895348291531414e-06
40,20,5.0,2.1,1.921118410722252e-05,9.697724044303786e-07
40,20,5.0,2.15,1.9256804577190188e-05,8.560537832886901e-07
40,20,5.0,2.2,1.9296890104372905e-05,7.483715568058833e-07
40,20,5.0,2.25,1.933174185962859e-05,6.466962702612898e-07
40,20,5.0,2.3,1.9361659033228936e-05,5.509784947611624e-07
40,20,5.0,2.35,1.938693788652097e-05,4.6115082963117016e-07
40,20,5.0,2.4,1.94078709017683e-05,3.7712982571657223e-07
40,20,5.0,2.45,1.942474602601495e-05,2.988178219284734e-07
40,20,5.0,2.5,1.9437846004485898e-05,2.261046893456433e-07
40,20,5.0,2.55,1.9447447798796306e-05,1.5886947893133772e-07
40,20,5.0,2.6,1.9453822085083802e-05,9.69819704631197e-08
40,20,5.0,2.65,1.945723282709246e-05,4.0304121611679195e-08
40,20,5.0,2.7,1.9457936919214734e-05,-1.1308582744032442e-08
40,20,5.0,2.75,1.945618389452524e-05,-5.8005879900298516e-08
40,20,5.0,2.8,1.945221569291565e-05,-9.994157552615755e-08
40,20,5.0,2.85,1.9446266484551083e-05,-1.3727248411535982e-07
40,20,5.0,2.9,1.943856254401136e-05,-1.7015746058747162e-07
40,20,5.0,2.95,1.9429322170647724e-05,-1.9875651950356489e-07
40,20,5.0,3.0,1.9418755650865465e-05,-2.232300380343835e-07
40,20,5.0,3.05,1.9407065258252157e-05,-2.437380385828222e-07
40,20,5.0,3.1,1.9394445287670612e-05,-2.6043954680349367e-07
40,20,5.0,3.15,1.9381082119655774e-05,-2.734920206722795e-07
40,20,5.0,3.2,1.936715431167484e-05,-2.830508462257368e-07
40,20,5.0,3.25,1.9352832713022665e-05,-2.892688956069304e-07
40,20,5.0,3.3,1.933828060034884e-05,-2.9229614311172484e-07
40,20,5.0,3.35,1.9323653831019187e-05,-2.9227933502044075e-07
40,20,5.0,3.4,1.9309101011727958e-05,-2.893617091187417e-07
40,20,5.0,3.45,1.929476367997254e-05,-2.836827599513205e-07
40,20,5.0,3.5,1.9280776496204224e-05,-2.753780460093486e-07
40,20,5.0,3.55,1.9267267444644664e-05,-2.645790352215511e-07
40,20,5.0,3.6,1.925435804094452e-05,-2.5141298529703527e-07
40,20,5.0,3.65,1.924216354502094e-05,-2.360028556512384e-07
40,20,5.0,3.7,1.923079317757417e-05,-2.1846724783236537e-07
40,20,5.0,3.75,1.9220350338931245e-05,-1.9892037155260668e-07
40,20,5.0,3.8,1.9210932829004447e-05,-1.774720336128093e-07
40,20,5.0,3.85,1.920263306728455e-05,-1.5422764719177237e-07
40,20,5.0,3.9,1.9195538311909668e-05,-1.292882591483142e-07
40,20,5.0,3.95,1.9189730876964716e-05,-1.0275059315680217e-07
40,20,5.0,4.0,1.9185288347269872e-05,-7.470710666221873e-08
40,20,5.0,4.05,1.918228379001614e-05,-4.524605980036667e-08
40,20,5.0,4.1,1.918078596268959e-05,-1.4451594580198663e-08
40,20,5.0,4.15,1.918085951681476e-05,1.7596177230171748e-08
40,20,5.0,4.2,1.9182565197113985e-05,5.082107893593206e-08
40,20,5.0,4.25,1.9185960035755642e-05,8.515076775961477e-08
40,20,5.0,4.3,1.919109754141768e-05,1.2051662886897374e-07
40,20,5.0,4.35,1.9198027882955888e-05,1.5685366564747298e-07
40,20,5.0,4.4,1.920679806751057e-05,1.941003871601171e-07
40,20,5.0,4.45,1.9217452112935417e-05,2.3219869366899917e-07
40,20,5.0,4.5,1.923003121446874e-05,2.710937609608765e-07
40,20,5.0,4.55,1.9244573905606114e-05,3.107339241647807e-07
40,20,5.0,4.6,1.9261116213163544e-05,3.5107056165892075e-07
40,20,5.0,4.65,1.9279691806549766e-05,3.9205797959413396e-07
40,20,5.0,4.7,1.9300332141288904e-05,4.336532974948734e-07
40,20,5.0,4.75,1.932306659685988e-05,4.758163353379506e-07
40,20,5.0,4.8,1.934792260893275e-05,5.185095024537282e-07
40,20,5.0,4.85,1.937492579610292e-05,5.616976885440081e-07
40,20,5.0,4.9,1.9404100081233624e-05,6.053481570647261e-07
40,20,5.0,4.95,1.943546780753149e-05,6.494304411801858e-07
40,20,5.0,5.0,1.9469049849488032e-05,6.939162424576872e-07
80,5,0.0,0.0,5.302905809565978e-11,3.1695608671269138e-09
80,5,0.0,0.05,5.997516665860212e-10,2.158693550224026e-08
80,5,0.0,0.1,2.105158927463639e-09,3.3843369694295684e-08
80,5,0.0,0.15,3.5694708713261546e-09,2.295289833396535e-08
80,5,0.0,0.2,4.409034606386859e-09,1.1611126171603417e-08
80,5,0.0,0.25,4.829723108595611e-09,6.009800920803152e-09
80,5,0.0,0.3,5.0653720594432946e-09,3.771734792927214e-09
80,5,0.0,0.35,5.229639751135365e-09,2.935705164996885e-09
80,5,0.0,0.4,5.367438588226719e-09,2.626081076801993e-09
80,5,0.0,0.45,5.495302629130066e-09,2.5061257490841347e-09
80,5,0.0,0.5,5.61911698366562e-09,2.4524573162223274e-09
80,5,0.0,0.55,5.740899043597438e-09,2.4206727306121335e-09
80,5,0.0,0.6,5.861280281364705e-09,2.3949518512721195e-09
80,5,0.0,0.65,5.9804008615154965e-09,2.369737110169667e-09
80,5,0.0,0.7,6.098230402587342e-09,2.3431456924112854e-09
