VG,VD,ID,IG,IS,gm,absIg,absId,W,L,Ca,mobLin,SS,d2
-3.1,0.1,4.2384e-12,-4.9910000000000005e-11,-2.542e-11,7.242999999999994e-12,4.9910000000000005e-11,4.2384e-12,5,5,1.33e-07,0.0005445864661654,0.9144669719614464,-2.214299999999996e-10
-3.0,0.1,4.2148e-12,-1.86e-12,-1.905e-11,-1.8127999999999983e-11,1.86e-12,4.2148e-12,5,5,1.33e-07,-0.0013630075187969,-4.199415921643036,-2.1787e-10
-2.9,0.1,6.128e-13,-9.200000000000001e-13,1.6200000000000004e-12,-3.6331000000000046e-11,9.200000000000001e-13,6.128e-13,5,5,1.33e-07,-0.0027316541353383,-0.7013891474175091,-3.1750000000000285e-11
-2.8000000000000003,0.1,-3.0514e-12,3.001e-11,8.26e-12,-2.4478000000000037e-11,3.001e-11,3.0514e-12,5,5,1.33e-07,-0.0018404511278195,4.222045186893691,1.5679000000000047e-10
-2.7,0.1,-4.2828e-12,4.983e-11,2.772e-11,-4.972999999999993e-12,4.983e-11,4.2828e-12,5,5,1.33e-07,-0.000373909774436,0.6126336826964701,2.2468499999999988e-10
-2.6,0.1,-4.046e-12,1.4400000000000001e-12,1.5250000000000002e-11,2.0458999999999978e-11,1.4400000000000001e-12,4.046e-12,5,5,1.33e-07,0.0015382706766917,-6.753472133777783,2.067349999999996e-10
-2.5,0.1,-1.91e-13,9e-14,-2.28e-12,3.637399999999997e-11,9e-14,1.91e-13,5,5,1.33e-07,0.0027348872180451,-0.4899236693898418,1.0160000000000246e-11
-2.4,0.1,3.2288e-12,-3.3600000000000005e-11,-9.55e-12,2.2491000000000036e-11,3.3600000000000005e-11,3.2288e-12,5,5,1.33e-07,0.0016910526315789,6.765808354800695,-1.6730000000000006e-10
-2.3000000000000003,0.1,4.3072e-12,-4.928e-11,-3.012e-11,2.9140000000000035e-12,4.928e-11,4.3072e-12,5,5,1.33e-07,0.0002190977443609,0.360330868595558,-2.2102500000000038e-10
-2.2,0.1,3.8116e-12,-1.37e-12,-1.232e-11,-2.1713999999999984e-11,1.37e-12,3.8116e-12,5,5,1.33e-07,-0.0016326315789473,-10.41372520117494,-1.9061499999999968e-10
-2.1,0.1,-3.56e-14,-1.1000000000000001e-13,2.1700000000000002e-12,-3.5208999999999966e-11,1.1000000000000001e-13,3.56e-14,5,5,1.33e-07,-0.0026472932330827,-0.3593895273907495,2.2701499999999976e-10
-2.0,0.1,-3.2302e-12,3.4790000000000003e-11,9.800000000000001e-12,2.3689000000000002e-11,3.4790000000000003e-11,3.2302e-12,5,5,1.33e-07,0.0017811278195488,10.604255495893453,3.0994999999999995e-10
-1.9,0.1,4.7022e-12,-2.621e-11,-4.142e-11,2.678100000000001e-11,2.621e-11,4.7022e-12,5,5,1.33e-07,0.0020136090225563,-0.9083307630525008,-2.8676499999999994e-10
-1.8,0.1,2.126e-12,-1.78e-12,-4.4000000000000004e-13,-3.3663999999999966e-11,1.78e-12,2.126e-12,5,5,1.33e-07,-0.0025311278195488,-1.8233835765172373,-2.8830999999999975e-10
-1.7,0.1,-2.0306e-12,1.327e-11,4.99e-12,-3.088100000000001e-11,1.327e-11,2.0306e-12,5,5,1.33e-07,-0.0023218796992481,1.399566045694716,3.4128999999999997e-10
-1.6,0.1,-4.0502e-12,4.8420000000000006e-11,1.854e-11,3.459400000000001e-11,4.8420000000000006e-11,4.0502e-12,5,5,1.33e-07,0.0026010526315789,1.9076229242308436,2.0950000000000008e-10
-1.5,0.1,4.8882e-12,-1.78e-12,-4.107e-11,1.1019000000000002e-11,1.78e-12,4.8882e-12,5,5,1.33e-07,0.0008284962406015,-1.705753389252918,-2.4283000000000013e-10
-1.4,0.1,-1.8464e-12,1.26e-12,2.1000000000000001e-13,-1.3972000000000004e-11,1.26e-12,1.8464e-12,5,5,1.33e-07,-0.0010505263157894,-1.841068856128452,9.080999999999987e-11
-1.3,0.1,2.0938e-12,-1.2580000000000002e-11,-5.28e-12,2.918099999999997e-11,1.2580000000000002e-11,2.0938e-12,5,5,1.33e-07,0.0021940601503759,1.6731266725926892,-1.0472999999999992e-10
-1.2,0.1,3.9898e-12,-4.799000000000001e-11,-1.899e-11,-3.4918e-11,4.799000000000001e-11,3.9898e-12,5,5,1.33e-07,-0.0026254135338345,1.841779503681372,-1.9605999999999986e-10
-1.1,0.1,-4.8898e-12,1.2800000000000002e-12,4.079e-11,-1.0031e-11,1.2800000000000002e-12,4.8898e-12,5,5,1.33e-07,-0.0007542105263157,-1.517485131875516,2.4696000000000004e-10
-1.0,0.1,1.9836e-12,-1.59e-12,3.000000000000001e-13,1.4473999999999993e-11,1.59e-12,1.9836e-12,5,5,1.33e-07,0.0010882706766917,-1.946740980910508,-9.838e-11
-0.9,0.1,-1.995e-12,1.3080000000000002e-11,4.88e-12,-2.9707000000000007e-11,1.3080000000000002e-11,1.995e-12,5,5,1.33e-07,-0.0022336090225563,1.4999987227434275,1.0030500000000009e-10
-0.8,0.1,-3.9578e-12,4.778e-11,1.824e-11,3.4535000000000007e-11,4.778e-11,3.9578e-12,5,5,1.33e-07,0.0025966165413533,1.956577290551716,1.9676000000000003e-10
-0.7,0.1,4.912e-12,-3.0100000000000007e-12,-4.0960000000000006e-11,9.644999999999998e-12,3.0100000000000007e-12,4.912e-12,5,5,1.33e-07,0.0007251879699248,-1.4510730398305944,-2.432999999999999e-10
-0.6,0.1,-2.0288e-12,1.6300000000000001e-12,-5.1e-13,-1.4124999999999996e-11,1.6300000000000001e-12,2.0288e-12,5,5,1.33e-07,-0.0010620300751879,-1.8586795453382792,1.14155e-10
-0.5,0.1,2.087e-12,-1.381e-11,-5.3000000000000004e-12,3.2476000000000005e-11,1.381e-11,2.087e-12,5,5,1.33e-07,0.0024418045112781,1.7135918932036724,-1.4355000000000008e-11
-0.4,0.1,4.4664e-12,-4.8570000000000007e-11,-1.96e-11,-1.6995999999999994e-11,4.8570000000000007e-11,4.4664e-12,5,5,1.33e-07,-0.0012778947368421,-1.0076120782208695,4.358699999999999e-10
