VG,VD,W,L,ID,abs_ID,log_ID,VG_scaled,VD_scaled,W_scaled,L_scaled
5.0,3.8,160.0,15.0,0.000114886,0.000114886,-3.9397328911828486,1.0,0.76,1.0,0.6666666666666667
5.0,3.9,160.0,15.0,0.00011622,0.00011622,-3.9347191288972456,1.0,0.78,1.0,0.6666666666666667
5.0,4.0,160.0,15.0,0.00011742,0.00011742,-3.9302579239583553,1.0,0.8,1.0,0.6666666666666667
5.0,4.1,160.0,15.0,0.00011852,0.00011852,-3.9262083571919866,1.0,0.82,1.0,0.6666666666666667
5.0,4.2,160.0,15.0,0.00011954,0.00011954,-3.922486748502337,1.0,0.8400000000000001,1.0,0.6666666666666667
5.0,4.3,160.0,15.0,0.00012048,0.00012048,-3.919085041143375,1.0,0.86,1.0,0.6666666666666667
5.0,4.4,160.0,15.0,0.00012144,0.00012144,-3.915638241448595,1.0,0.8800000000000001,1.0,0.6666666666666667
5.0,4.5,160.0,15.0,0.00012236,0.00012236,-3.912360531687359,1.0,0.9,1.0,0.6666666666666667
5.0,4.6000000000000005,160.0,15.0,0.00012312,0.00012312,-3.909671393176578,1.0,0.9200000000000002,1.0,0.6666666666666667
5.0,4.7,160.0,15.0,0.00012382,0.00012382,-3.907209200323114,1.0,0.9400000000000001,1.0,0.6666666666666667
5.0,4.8,160.0,15.0,0.00012444,0.00012444,-3.905039997563334,1.0,0.96,1.0,0.6666666666666667
5.0,4.9,160.0,15.0,0.00012502,0.00012502,-3.9030205054332154,1.0,0.9800000000000001,1.0,0.6666666666666667
5.0,5.0,160.0,15.0,0.00012548,0.00012548,-3.9014254899742924,1.0,1.0,1.0,0.6666666666666667
-5.0,0.0,160.0,15.0,-4.5896e-12,4.5896e-12,-11.338225163125616,0.0,0.0,1.0,0.6666666666666667
-5.0,0.1,160.0,15.0,-1.5059999999999998e-13,1.5059999999999998e-13,-12.822175028135318,0.0,0.020000000000000004,1.0,0.6666666666666667
-5.0,0.2,160.0,15.0,-1.3208e-12,1.3208e-12,-11.879162939745262,0.0,0.04000000000000001,1.0,0.6666666666666667
-5.0,0.3,160.0,15.0,-2.2536e-12,2.2536e-12,-11.647123166022283,0.0,0.06,1.0,0.6666666666666667
-5.0,0.4,160.0,15.0,-3.0406e-12,3.0406e-12,-11.517040708832786,0.0,0.08000000000000002,1.0,0.6666666666666667
-5.0,0.5,160.0,15.0,-3.5802e-12,3.5802e-12,-11.446092711772259,0.0,0.1,1.0,0.6666666666666667
-5.0,0.6,160.0,15.0,-3.99e-12,3.99e-12,-11.399027104313252,0.0,0.12,1.0,0.6666666666666667
-5.0,0.7,160.0,15.0,-4.1416e-12,4.1416e-12,-11.3828318480262,0.0,0.13999999999999999,1.0,0.6666666666666667
-5.0,0.8,160.0,15.0,4.7722e-12,4.7722e-12,-11.32128136360265,0.0,0.16000000000000003,1.0,0.6666666666666667
-5.0,0.9,160.0,15.0,4.0926e-12,4.0926e-12,-11.388000700085207,0.0,0.18000000000000002,1.0,0.6666666666666667
-5.0,1.0,160.0,15.0,-1.1138e-12,1.1138e-12,-11.95319278644626,0.0,0.2,1.0,0.6666666666666667
-5.0,1.1,160.0,15.0,1.216e-13,1.216e-13,-12.915066425063284,0.0,0.22000000000000003,1.0,0.6666666666666667
-5.0,1.2,160.0,15.0,1.2808e-12,1.2808e-12,-11.892518681088756,0.0,0.24,1.0,0.6666666666666667
-5.0,1.3,160.0,15.0,2.1682e-12,2.1682e-12,-11.663900659914914,0.0,0.26,1.0,0.6666666666666667
-5.0,1.4,160.0,15.0,2.8112e-12,2.8112e-12,-11.55110825584878,0.0,0.27999999999999997,1.0,0.6666666666666667
-5.0,1.5,160.0,15.0,3.4358e-12,3.4358e-12,-11.463972124649988,0.0,0.30000000000000004,1.0,0.6666666666666667
-5.0,1.6,160.0,15.0,3.978e-12,3.978e-12,-11.400335221211582,0.0,0.32000000000000006,1.0,0.6666666666666667
-5.0,1.7,160.0,15.0,4.2084e-12,4.2084e-12,-11.375882988070872,0.0,0.34,1.0,0.6666666666666667
-5.0,1.8,160.0,15.0,4.3228e-12,4.3228e-12,-11.364234857204185,0.0,0.36000000000000004,1.0,0.6666666666666667
-5.0,1.9,160.0,15.0,-4.7572e-12,4.7572e-12,-11.322648589788734,0.0,0.38,1.0,0.6666666666666667
-5.0,2.0,160.0,15.0,-3.7966e-12,3.7966e-12,-11.42060515659833,0.0,0.4,1.0,0.6666666666666667
-5.0,2.1,160.0,15.0,8.758e-13,8.758e-13,-12.057595059143893,0.0,0.42000000000000004,1.0,0.6666666666666667
-5.0,2.2,160.0,15.0,-3.998e-13,3.998e-13,-12.398157210217901,0.0,0.44000000000000006,1.0,0.6666666666666667
-5.0,2.3000000000000003,160.0,15.0,-1.7818e-12,1.7818e-12,-11.749141045400705,0.0,0.4600000000000001,1.0,0.6666666666666667
-5.0,2.4,160.0,15.0,-2.7556e-12,2.7556e-12,-11.55978382391989,0.0,0.48,1.0,0.6666666666666667
-5.0,2.5,160.0,15.0,-3.4838e-12,3.4838e-12,-11.457946785176876,0.0,0.5,1.0,0.6666666666666667
-5.0,2.6,160.0,15.0,-3.951e-12,3.951e-12,-11.403292970318553,0.0,0.52,1.0,0.6666666666666667
-5.0,2.7,160.0,15.0,-4.102e-12,4.102e-12,-11.387004343967652,0.0,0.54,1.0,0.6666666666666667
-5.0,2.8000000000000003,160.0,15.0,-4.2806e-12,4.2806e-12,-11.368495352849882,0.0,0.56,1.0,0.6666666666666667
-5.0,2.9,160.0,15.0,4.9162e-12,4.9162e-12,-11.308370457533027,0.0,0.58,1.0,0.6666666666666667
-5.0,3.0,160.0,15.0,3.431e-12,3.431e-12,-11.464579281943827,0.0,0.6000000000000001,1.0,0.6666666666666667
-5.0,3.1,160.0,15.0,5e-15,1e-14,-14.0,0.0,0.6200000000000001,1.0,0.6666666666666667
-5.0,3.2,160.0,15.0,1.4834e-12,1.4834e-12,-11.828741725324225,0.0,0.6400000000000001,1.0,0.6666666666666667
-5.0,3.3000000000000003,160.0,15.0,2.6606e-12,2.6606e-12,-11.575020413254192,0.0,0.6600000000000001,1.0,0.6666666666666667
-5.0,3.4,160.0,15.0,3.4552e-12,3.4552e-12,-11.461526808960558,0.0,0.68,1.0,0.6666666666666667
-5.0,3.5,160.0,15.0,3.9042e-12,3.9042e-12,-11.4084679428825,0.0,0.7000000000000001,1.0,0.6666666666666667
-5.0,3.6,160.0,15.0,4.1584e-12,4.1584e-12,-11.381073737843062,0.0,0.7200000000000001,1.0,0.6666666666666667
-5.0,3.7,160.0,15.0,4.43e-12,4.43e-12,-11.35359627377693,0.0,0.7400000000000001,1.0,0.6666666666666667
-5.0,3.8,160.0,15.0,-4.7734e-12,4.7734e-12,-11.321172171224793,0.0,0.76,1.0,0.6666666666666667
-5.0,3.9,160.0,15.0,-3.4348e-12,3.4348e-12,-11.464098545773316,0.0,0.78,1.0,0.6666666666666667
-5.0,4.0,160.0,15.0,5.214e-13,5.214e-13,-12.28282897316769,0.0,0.8,1.0,0.6666666666666667
-5.0,4.1,160.0,15.0,-9.562e-13,9.562e-13,-12.01945126064023,0.0,0.82,1.0,0.6666666666666667
-5.0,4.2,160.0,15.0,-1.8748e-12,1.8748e-12,-11.727045055151827,0.0,0.8400000000000001,1.0,0.6666666666666667
-5.0,4.3,160.0,15.0,-2.6906e-12,2.6906e-12,-11.570150862141508,0.0,0.86,1.0,0.6666666666666667
-5.0,4.4,160.0,15.0,-3.148e-12,3.148e-12,-11.501965276312973,0.0,0.8800000000000001,1.0,0.6666666666666667
-5.0,4.5,160.0,15.0,-3.5516e-12,3.5516e-12,-11.449575952683668,0.0,0.9,1.0,0.6666666666666667
-5.0,4.6000000000000005,160.0,15.0,-3.7572e-12,3.7572e-12,-11.42513568633546,0.0,0.9200000000000002,1.0,0.6666666666666667
-5.0,4.7,160.0,15.0,-3.873e-12,3.873e-12,-11.411952503013918,0.0,0.9400000000000001,1.0,0.6666666666666667
-5.0,4.8,160.0,15.0,5.3248e-12,5.3248e-12,-11.273696699725388,0.0,0.96,1.0,0.6666666666666667
-5.0,4.9,160.0,15.0,4.6468e-12,4.6468e-12,-11.332846019314886,0.0,0.9800000000000001,1.0,0.6666666666666667
-5.0,5.0,160.0,15.0,-6.816e-13,6.816e-13,-12.166470418241357,0.0,1.0,1.0,0.6666666666666667
-4.0,0.0,160.0,15.0,4.7206e-12,4.7206e-12,-11.326002797948863,0.09999999999999998,0.0,1.0,0.6666666666666667
-4.0,0.1,160.0,15.0,3.511e-12,3.511e-12,-11.454569170534649,0.09999999999999998,0.020000000000000004,1.0,0.6666666666666667
-4.0,0.2,160.0,15.0,-2.046e-13,2.046e-13,-12.68909437062386,0.09999999999999998,0.04000000000000001,1.0,0.6666666666666667
-4.0,0.3,160.0,15.0,1.041e-12,1.041e-12,-11.982549270489464,0.09999999999999998,0.06,1.0,0.6666666666666667
-4.0,0.4,160.0,15.0,2.2002e-12,2.2002e-12,-11.657537839655754,0.09999999999999998,0.08000000000000002,1.0,0.6666666666666667
-4.0,0.5,160.0,15.0,2.9348e-12,2.9348e-12,-11.532421489597263,0.09999999999999998,0.1,1.0,0.6666666666666667
-4.0,0.6,160.0,15.0,3.599e-12,3.599e-12,-11.443818153347088,0.09999999999999998,0.12,1.0,0.6666666666666667
-4.0,0.7,160.0,15.0,3.9468e-12,3.9468e-12,-11.403754880469721,0.09999999999999998,0.13999999999999999,1.0,0.6666666666666667
-4.0,0.8,160.0,15.0,4.1586e-12,4.1586e-12,-11.381052850769263,0.09999999999999998,0.16000000000000003,1.0,0.6666666666666667
-4.0,0.9,160.0,15.0,4.4014e-12,4.4014e-12,-11.356409160885187,0.09999999999999998,0.18000000000000002,1.0,0.6666666666666667
-4.0,1.0,160.0,15.0,-4.8272e-12,4.8272e-12,-11.316304707169087,0.09999999999999998,0.2,1.0,0.6666666666666667
-4.0,1.1,160.0,15.0,-3.7558e-12,3.7558e-12,-11.425297542393414,0.09999999999999998,0.22000000000000003,1.0,0.6666666666666667
-4.0,1.2,160.0,15.0,8.646e-13,8.646e-13,-12.063184768802367,0.09999999999999998,0.24,1.0,0.6666666666666667
-4.0,1.3,160.0,15.0,-4.064e-13,4.064e-13,-12.391046300724136,0.09999999999999998,0.26,1.0,0.6666666666666667
-4.0,1.4,160.0,15.0,-1.4794e-12,1.4794e-12,-11.82991438563411,0.09999999999999998,0.27999999999999997,1.0,0.6666666666666667
-4.0,1.5,160.0,15.0,-2.4806e-12,2.4806e-12,-11.605443260636344,0.09999999999999998,0.30000000000000004,1.0,0.6666666666666667
-4.0,1.6,160.0,15.0,-3.3888e-12,3.3888e-12,-11.46995406157261,0.09999999999999998,0.32000000000000006,1.0,0.6666666666666667
-4.0,1.7,160.0,15.0,-3.8622e-12,3.8622e-12,-11.413165240487388,0.09999999999999998,0.34,1.0,0.6666666666666667
-4.0,1.8,160.0,15.0,-4.1544e-12,4.1544e-12,-11.381491690413,0.09999999999999998,0.36000000000000004,1.0,0.6666666666666667
-4.0,1.9,160.0,15.0,-4.3444e-12,4.3444e-12,-11.362070194976486,0.09999999999999998,0.38,1.0,0.6666666666666667
-4.0,2.0,160.0,15.0,4.7318e-12,4.7318e-12,-11.324973620073692,0.09999999999999998,0.4,1.0,0.6666666666666667
-4.0,2.1,160.0,15.0,3.9514e-12,3.9514e-12,-11.403249004487183,0.09999999999999998,0.42000000000000004,1.0,0.6666666666666667
-4.0,2.2,160.0,15.0,-1.3806e-12,1.3806e-12,-11.859932130947714,0.09999999999999998,0.44000000000000006,1.0,0.6666666666666667
-4.0,2.3000000000000003,160.0,15.0,1.824e-13,1.824e-13,-12.738975166007602,0.09999999999999998,0.4600000000000001,1.0,0.6666666666666667
-4.0,2.4,160.0,15.0,1.297e-12,1.297e-12,-11.88706002391592,0.09999999999999998,0.48,1.0,0.6666666666666667
-4.0,2.5,160.0,15.0,2.4026e-12,2.4026e-12,-11.619318527262173,0.09999999999999998,0.5,1.0,0.6666666666666667
-4.0,2.6,160.0,15.0,3.2708e-12,3.2708e-12,-11.485346010919931,0.09999999999999998,0.52,1.0,0.6666666666666667
-4.0,2.7,160.0,15.0,3.8906e-12,3.8906e-12,-11.40998341754439,0.09999999999999998,0.54,1.0,0.6666666666666667
-4.0,2.8000000000000003,160.0,15.0,4.0952e-12,4.0952e-12,-11.38772488345781,0.09999999999999998,0.56,1.0,0.6666666666666667
-4.0,2.9,160.0,15.0,4.2512e-12,4.2512e-12,-11.371488462933797,0.09999999999999998,0.58,1.0,0.6666666666666667
-4.0,3.0,160.0,15.0,-4.8162e-12,4.8162e-12,-11.317295486639583,0.09999999999999998,0.6000000000000001,1.0,0.6666666666666667
-4.0,3.1,160.0,15.0,-3.9028e-12,3.9028e-12,-11.408623703682085,0.09999999999999998,0.6200000000000001,1.0,0.6666666666666667
-4.0,3.2,160.0,15.0,8.202e-13,8.202e-13,-12.086080235048534,0.09999999999999998,0.6400000000000001,1.0,0.6666666666666667
-4.0,3.3000000000000003,160.0,15.0,-8.234e-13,8.234e-13,-12.084389137338533,0.09999999999999998,0.6600000000000001,1.0,0.6666666666666667
-4.0,3.4,160.0,15.0,-1.8238e-12,1.8238e-12,-11.739022788627521,0.09999999999999998,0.68,1.0,0.6666666666666667
-4.0,3.5,160.0,15.0,-2.8358e-12,2.8358e-12,-11.54732440182439,0.09999999999999998,0.7000000000000001,1.0,0.6666666666666667
-4.0,3.6,160.0,15.0,-3.529e-12,3.529e-12,-11.45234834164003,0.09999999999999998,0.7200000000000001,1.0,0.6666666666666667
-4.0,3.7,160.0,15.0,-3.9546e-12,3.9546e-12,-11.402897437976184,0.09999999999999998,0.7400000000000001,1.0,0.6666666666666667
-4.0,3.8,160.0,15.0,-4.2344e-12,4.2344e-12,-11.37320811901679,0.09999999999999998,0.76,1.0,0.6666666666666667
-4.0,3.9,160.0,15.0,4.7274e-12,4.7274e-12,-11.32537764913708,0.09999999999999998,0.78,1.0,0.6666666666666667
-4.0,4.0,160.0,15.0,4.2714e-12,4.2714e-12,-11.369429756679356,0.09999999999999998,0.8,1.0,0.6666666666666667
-4.0,4.1,160.0,15.0,-1.6596e-12,1.6596e-12,-11.779996573843064,0.09999999999999998,0.82,1.0,0.6666666666666667
-4.0,4.2,160.0,15.0,-4.248e-13,4.248e-13,-12.371815491926588,0.09999999999999998,0.8400000000000001,1.0,0.6666666666666667
-4.0,4.3,160.0,15.0,7.765999999999999e-13,7.765999999999999e-13,-12.109802613789972,0.09999999999999998,0.86,1.0,0.6666666666666667
-4.0,4.4,160.0,15.0,1.792e-12,1.792e-12,-11.746661994673893,0.09999999999999998,0.8800000000000001,1.0,0.6666666666666667
-4.0,4.5,160.0,15.0,2.8166e-12,2.8166e-12,-11.550274825050954,0.09999999999999998,0.9,1.0,0.6666666666666667
-4.0,4.6000000000000005,160.0,15.0,3.5622e-12,3.5622e-12,-11.448281700690298,0.09999999999999998,0.9200000000000002,1.0,0.6666666666666667
-4.0,4.7,160.0,15.0,3.9756e-12,3.9756e-12,-11.400597318070416,0.09999999999999998,0.9400000000000001,1.0,0.6666666666666667
-4.0,4.8,160.0,15.0,4.2072e-12,4.2072e-12,-11.376006842194599,0.09999999999999998,0.96,1.0,0.6666666666666667
-4.0,4.9,160.0,15.0,4.2958e-12,4.2958e-12,-11.366955946330451,0.09999999999999998,0.9800000000000001,1.0,0.6666666666666667
-4.0,5.0,160.0,15.0,-4.8026e-12,4.8026e-12,-11.318523583468654,0.09999999999999998,1.0,1.0,0.6666666666666667
-3.0,0.0,160.0,15.0,2.6678e-12,2.6678e-12,-11.573846731784021,0.19999999999999996,0.0,1.0,0.6666666666666667
-3.0,0.1,160.0,15.0,3.938e-12,3.938e-12,-11.404724288197901,0.19999999999999996,0.020000000000000004,1.0,0.6666666666666667
-3.0,0.2,160.0,15.0,4.1602e-12,4.1602e-12,-11.380885790332755,0.19999999999999996,0.04000000000000001,1.0,0.6666666666666667
-3.0,0.3,160.0,15.0,4.325e-12,4.325e-12,-11.364013888199167,0.19999999999999996,0.06,1.0,0.6666666666666667
-3.0,0.4,160.0,15.0,-4.8246e-12,4.8246e-12,-11.316538687500271,0.19999999999999996,0.08000000000000002,1.0,0.6666666666666667
-3.0,0.5,160.0,15.0,-3.7884e-12,3.7884e-12,-11.421544172060157,0.19999999999999996,0.1,1.0,0.6666666666666667
-3.0,0.6,160.0,15.0,4.972e-13,4.972e-13,-12.303468880030392,0.19999999999999996,0.12,1.0,0.6666666666666667
-3.0,0.7,160.0,15.0,-8.899999999999999e-13,8.899999999999999e-13,-12.050609993355087,0.19999999999999996,0.13999999999999999,1.0,0.6666666666666667
-3.0,0.8,160.0,15.0,-2.0864e-12,2.0864e-12,-11.680602425948173,0.19999999999999996,0.16000000000000003,1.0,0.6666666666666667
-3.0,0.9,160.0,15.0,-2.8882e-12,2.8882e-12,-11.53937273634861,0.19999999999999996,0.18000000000000002,1.0,0.6666666666666667
-3.0,1.0,160.0,15.0,-3.5658e-12,3.5658e-12,-11.447843019358148,0.19999999999999996,0.2,1.0,0.6666666666666667
-3.0,1.1,160.0,15.0,-3.9746e-12,3.9746e-12,-11.400706571795904,0.19999999999999996,0.22000000000000003,1.0,0.6666666666666667
-3.0,1.2,160.0,15.0,-4.135e-12,4.135e-12,-11.383524486111435,0.19999999999999996,0.24,1.0,0.6666666666666667
-3.0,1.3,160.0,15.0,-4.2638e-12,4.2638e-12,-11.370203174744494,0.19999999999999996,0.26,1.0,0.6666666666666667
-3.0,1.4,160.0,15.0,4.7534e-12,4.7534e-12,-11.322995638159828,0.19999999999999996,0.27999999999999997,1.0,0.6666666666666667
-3.0,1.5,160.0,15.0,3.7888e-12,3.7888e-12,-11.421498319293192,0.19999999999999996,0.30000000000000004,1.0,0.6666666666666667
-3.0,1.6,160.0,15.0,-9.056e-13,9.056e-13,-12.043063586155803,0.19999999999999996,0.32000000000000006,1.0,0.6666666666666667
-3.0,1.7,160.0,15.0,5.032e-13,5.032e-13,-12.298259367562787,0.19999999999999996,0.34,1.0,0.6666666666666667
-3.0,1.8,160.0,15.0,1.804e-12,1.804e-12,-11.743763466794077,0.19999999999999996,0.36000000000000004,1.0,0.6666666666666667
-3.0,1.9,160.0,15.0,2.5872e-12,2.5872e-12,-11.587169997437673,0.19999999999999996,0.38,1.0,0.6666666666666667
-3.0,2.0,160.0,15.0,3.3418e-12,3.3418e-12,-11.476019545315008,0.19999999999999996,0.4,1.0,0.6666666666666667
-3.0,2.1,160.0,15.0,3.8454e-12,3.8454e-12,-11.41505847803229,0.19999999999999996,0.42000000000000004,1.0,0.6666666666666667
-3.0,2.2,160.0,15.0,4.0914e-12,4.0914e-12,-11.388128059171724,0.19999999999999996,0.44000000000000006,1.0,0.6666666666666667
-3.0,2.3000000000000003,160.0,15.0,4.2502e-12,4.2502e-12,-11.37159063304317,0.19999999999999996,0.4600000000000001,1.0,0.6666666666666667
-3.0,2.4,160.0,15.0,-4.773e-12,4.773e-12,-11.321208565633755,0.19999999999999996,0.48,1.0,0.6666666666666667
-3.0,2.5,160.0,15.0,-4.0704e-12,4.0704e-12,-11.390362910367699,0.19999999999999996,0.5,1.0,0.6666666666666667
-3.0,2.6,160.0,15.0,1.372e-12,1.372e-12,-11.862645888629267,0.19999999999999996,0.52,1.0,0.6666666666666667
-3.0,2.7,160.0,15.0,-1.1399999999999999e-14,1.1399999999999999e-14,-13.943095148663527,0.19999999999999996,0.54,1.0,0.6666666666666667
-3.0,2.8000000000000003,160.0,15.0,-1.245e-12,1.245e-12,-11.904830648568245,0.19999999999999996,0.56,1.0,0.6666666666666667
-3.0,2.9,160.0,15.0,-2.2482e-12,2.2482e-12,-11.648165056522558,0.19999999999999996,0.58,1.0,0.6666666666666667
-3.0,3.0,160.0,15.0,-2.9982e-12,2.9982e-12,-11.52313940017377,0.19999999999999996,0.6000000000000001,1.0,0.6666666666666667
-3.0,3.1,160.0,15.0,-3.5426e-12,3.5426e-12,-11.450677881705703,0.19999999999999996,0.6200000000000001,1.0,0.6666666666666667
-3.0,3.2,160.0,15.0,-3.9788e-12,3.9788e-12,-11.400247890730311,0.19999999999999996,0.6400000000000001,1.0,0.6666666666666667
-3.0,3.3000000000000003,160.0,15.0,-4.2292e-12,4.2292e-12,-11.373741776465168,0.19999999999999996,0.6600000000000001,1.0,0.6666666666666667
-3.0,3.4,160.0,15.0,4.712e-12,4.712e-12,-11.326794718220954,0.19999999999999996,0.68,1.0,0.6666666666666667
-3.0,3.5,160.0,15.0,4.0588e-12,4.0588e-12,-11.391602348297488,0.19999999999999996,0.7000000000000001,1.0,0.6666666666666667
-3.0,3.6,160.0,15.0,-1.0926e-12,1.0926e-12,-11.961538803821437,0.19999999999999996,0.7200000000000001,1.0,0.6666666666666667
-3.0,3.7,160.0,15.0,2.966e-13,2.966e-13,-12.527828853307637,0.19999999999999996,0.7400000000000001,1.0,0.6666666666666667
-3.0,3.8,160.0,15.0,1.514e-12,1.514e-12,-11.819874124835946,0.19999999999999996,0.76,1.0,0.6666666666666667
-3.0,3.9,160.0,15.0,2.4394e-12,2.4394e-12,-11.612716980518858,0.19999999999999996,0.78,1.0,0.6666666666666667
-3.0,4.0,160.0,15.0,3.2358e-12,3.2358e-12,-11.490018329328194,0.19999999999999996,0.8,1.0,0.6666666666666667
-3.0,4.1,160.0,15.0,3.8752e-12,3.8752e-12,-11.411705878537042,0.19999999999999996,0.82,1.0,0.6666666666666667
-3.0,4.2,160.0,15.0,4.0576e-12,4.0576e-12,-11.39173076813438,0.19999999999999996,0.8400000000000001,1.0,0.6666666666666667
-3.0,4.3,160.0,15.0,4.2222e-12,4.2222e-12,-11.37446119858896,0.19999999999999996,0.86,1.0,0.6666666666666667
-3.0,4.4,160.0,15.0,-4.6878e-12,4.6878e-12,-11.32903092530678,0.19999999999999996,0.8800000000000001,1.0,0.6666666666666667
-3.0,4.5,160.0,15.0,-4.3562e-12,4.3562e-12,-11.360892189315152,0.19999999999999996,0.9,1.0,0.6666666666666667
-3.0,4.6000000000000005,160.0,15.0,1.9982e-12,1.9982e-12,-11.699361045364602,0.19999999999999996,0.9200000000000002,1.0,0.6666666666666667
-3.0,4.7,160.0,15.0,5.99e-13,5.99e-13,-12.22257317761069,0.19999999999999996,0.9400000000000001,1.0,0.6666666666666667
-3.0,4.8,160.0,15.0,-5.524e-13,5.524e-13,-12.257746330093406,0.19999999999999996,0.96,1.0,0.6666666666666667
-3.0,4.9,160.0,15.0,-1.6336e-12,1.6336e-12,-11.786854275257165,0.19999999999999996,0.9800000000000001,1.0,0.6666666666666667
-3.0,5.0,160.0,15.0,-2.737e-12,2.737e-12,-11.562725202589876,0.19999999999999996,1.0,1.0,0.6666666666666667
-2.0,0.0,160.0,15.0,-4.5512e-12,4.5512e-12,-11.341874079240284,0.3,0.0,1.0,0.6666666666666667
-2.0,0.1,160.0,15.0,4.92e-12,4.92e-12,-11.30803489723264,0.3,0.020000000000000004,1.0,0.6666666666666667
-2.0,0.2,160.0,15.0,3.6074e-12,3.6074e-12,-11.442805699056404,0.3,0.04000000000000001,1.0,0.6666666666666667
-2.0,0.3,160.0,15.0,-5.682e-13,5.682e-13,-12.245498770613082,0.3,0.06,1.0,0.6666666666666667
-2.0,0.4,160.0,15.0,6.472e-13,6.472e-13,-12.188961491395784,0.3,0.08000000000000002,1.0,0.6666666666666667
-2.0,0.5,160.0,15.0,1.9376e-12,1.9376e-12,-11.712735874201023,0.3,0.1,1.0,0.6666666666666667
-2.0,0.6,160.0,15.0,2.6888e-12,2.6888e-12,-11.570441500538578,0.3,0.12,1.0,0.6666666666666667
-2.0,0.7,160.0,15.0,3.2672e-12,3.2672e-12,-11.485824279593183,0.3,0.13999999999999999,1.0,0.6666666666666667
-2.0,0.8,160.0,15.0,3.8312e-12,3.8312e-12,-11.416665175965448,0.3,0.16000000000000003,1.0,0.6666666666666667
-2.0,0.9,160.0,15.0,4.1274e-12,4.1274e-12,-11.384323440166755,0.3,0.18000000000000002,1.0,0.6666666666666667
-2.0,1.0,160.0,15.0,4.322e-12,4.322e-12,-11.364315237452777,0.3,0.2,1.0,0.6666666666666667
-2.0,1.1,160.0,15.0,-4.8226e-12,4.8226e-12,-11.316718758189435,0.3,0.22000000000000003,1.0,0.6666666666666667
-2.0,1.2,160.0,15.0,-4.0862e-12,4.0862e-12,-11.388680380539919,0.3,0.24,1.0,0.6666666666666667
-2.0,1.3,160.0,15.0,1.2264e-12,1.2264e-12,-11.911367858153682,0.3,0.26,1.0,0.6666666666666667
-2.0,1.4,160.0,15.0,1.922e-13,1.922e-13,-12.716246616667473,0.3,0.27999999999999997,1.0,0.6666666666666667
-2.0,1.5,160.0,15.0,-1.056e-12,1.056e-12,-11.976336081802206,0.3,0.30000000000000004,1.0,0.6666666666666667
-2.0,1.6,160.0,15.0,-2.214e-12,2.214e-12,-11.654822383457295,0.3,0.32000000000000006,1.0,0.6666666666666667
-2.0,1.7,160.0,15.0,-2.968e-12,2.968e-12,-11.527536103393011,0.3,0.34,1.0,0.6666666666666667
-2.0,1.8,160.0,15.0,-3.6008e-12,3.6008e-12,-11.443601000069577,0.3,0.36000000000000004,1.0,0.6666666666666667
-2.0,1.9,160.0,15.0,-3.8942e-12,3.8942e-12,-11.40958174756024,0.3,0.38,1.0,0.6666666666666667
-2.0,2.0,160.0,15.0,-4.1344e-12,4.1344e-12,-11.383587508021028,0.3,0.4,1.0,0.6666666666666667
-2.0,2.1,160.0,15.0,-4.283e-12,4.283e-12,-11.368251925603431,0.3,0.42000000000000004,1.0,0.6666666666666667
-2.0,2.2,160.0,15.0,4.8104e-12,4.8104e-12,-11.317818809162556,0.3,0.44000000000000006,1.0,0.6666666666666667
-2.0,2.3000000000000003,160.0,15.0,3.9398e-12,3.9398e-12,-11.404525824139146,0.3,0.4600000000000001,1.0,0.6666666666666667
-2.0,2.4,160.0,15.0,-1.0884e-12,1.0884e-12,-11.96321146689228,0.3,0.48,1.0,0.6666666666666667
-2.0,2.5,160.0,15.0,2.22e-13,2.22e-13,-12.653647025549361,0.3,0.5,1.0,0.6666666666666667
-2.0,2.6,160.0,15.0,1.3902e-12,1.3902e-12,-11.85692271582638,0.3,0.52,1.0,0.6666666666666667
-2.0,2.7,160.0,15.0,2.1444e-12,2.1444e-12,-11.668694201446732,0.3,0.54,1.0,0.6666666666666667
-2.0,2.8000000000000003,160.0,15.0,3.0292e-12,3.0292e-12,-11.518672051847425,0.3,0.56,1.0,0.6666666666666667
-2.0,2.9,160.0,15.0,3.5652e-12,3.5652e-12,-11.447916102148712,0.3,0.58,1.0,0.6666666666666667
-2.0,3.0,160.0,15.0,3.9842e-12,3.9842e-12,-11.399658868863735,0.3,0.6000000000000001,1.0,0.6666666666666667
-2.0,3.1,160.0,15.0,4.1818e-12,4.1818e-12,-11.378636741717633,0.3,0.6200000000000001,1.0,0.6666666666666667
-2.0,3.2,160.0,15.0,-4.7304e-12,4.7304e-12,-11.32510213400895,0.3,0.6400000000000001,1.0,0.6666666666666667
-2.0,3.3000000000000003,160.0,15.0,-4.3276e-12,4.3276e-12,-11.363752887878585,0.3,0.6600000000000001,1.0,0.6666666666666667
-2.0,3.4,160.0,15.0,1.832e-12,1.832e-12,-11.737074530668169,0.3,0.68,1.0,0.6666666666666667
-2.0,3.5,160.0,15.0,5.468e-13,5.468e-13,-12.262171494104216,0.3,0.7000000000000001,1.0,0.6666666666666667
-2.0,3.6,160.0,15.0,-8.64e-13,8.64e-13,-12.063486257521106,0.3,0.7200000000000001,1.0,0.6666666666666667
-2.0,3.7,160.0,15.0,-2.0356e-12,2.0356e-12,-11.691307557798742,0.3,0.7400000000000001,1.0,0.6666666666666667
