VG,VD,ID,IG,IS,gm,absIg,absId,W,L,Ca,mobLin,SS,d2
3.5,0.1,1.6875999999999998e-07,3.1990000000000004e-11,-1.6824e-07,3.730000000000004e-08,3.1990000000000004e-11,1.6875999999999998e-07,5,5,1.33e-07,2.804511278195492,0.0956366364793747,2.2859999999999977e-06
3.6,0.1,1.7314e-07,-5.23e-12,-2.004e-07,3.824999999999999e-07,5.23e-12,1.7314e-07,5,5,1.33e-07,28.759398496240586,0.8117860360844135,1.9669999999999957e-06
3.7,0.1,2.4526e-07,-2.6300000000000007e-12,-1.9552e-07,4.306999999999995e-07,2.6300000000000007e-12,2.4526e-07,5,5,1.33e-07,32.383458646616496,0.8768580242144167,-3.3979999999999982e-06
3.8,0.1,2.5928e-07,3.4250000000000005e-11,-1.8544e-07,-2.971000000000005e-07,3.4250000000000005e-11,2.5928e-07,5,5,1.33e-07,-22.338345864661683,-0.6024376356727374,-3.689000000000004e-06
3.9,0.1,1.8584e-07,1.14e-12,-2.502e-07,-3.0710000000000036e-07,1.14e-12,1.8584e-07,5,5,1.33e-07,-23.09022556390979,-0.587055066413816,3.864000000000011e-06
4.0,0.1,1.9786e-07,-4.916e-11,-1.979e-07,4.7570000000000075e-07,4.916e-11,1.9786e-07,5,5,1.33e-07,35.76691729323313,0.8976810568677219,1.7700000000000036e-06
4.1,0.1,2.8098e-07,-1.2800000000000002e-12,-2.6736e-07,4.689999999999994e-08,1.2800000000000002e-12,2.8098e-07,5,5,1.33e-07,3.5263157894736787,0.1005778943684631,-2.1015000000000027e-06
4.2,0.1,2.0724e-07,3.121e-11,-2.857e-07,5.5399999999999775e-08,3.121e-11,2.0724e-07,5,5,1.33e-07,4.165413533834569,0.0839833635388708,-6.559999999999989e-07
4.3,0.1,2.9206e-07,-5.75e-12,-1.9628e-07,-8.429999999999995e-08,5.75e-12,2.9206e-07,5,5,1.33e-07,-6.338345864661648,-0.1842613056551377,-2.4689999999999945e-06
4.4,0.1,1.9038e-07,-1.4900000000000001e-12,-2.991e-07,-4.383999999999995e-07,1.4900000000000001e-12,1.9038e-07,5,5,1.33e-07,-32.962406015037544,-0.7751684302882504,2.685499999999995e-06
4.5,0.1,2.0438e-07,3.209e-11,-2.6656e-07,4.527999999999995e-07,3.209e-11,2.0438e-07,5,5,1.33e-07,34.04511278195484,0.8449612780078245,2.9289999999999935e-06
4.6000000000000005,0.1,2.8094e-07,1.4700000000000002e-12,-3.0624e-07,1.4739999999999985e-07,1.4700000000000002e-12,2.8094e-07,5,5,1.33e-07,11.08270676691728,0.2925877526482786,-2.907999999999997e-06
4.7,0.1,2.3386e-07,-4.986e-11,-2.4614e-07,-1.288000000000004e-07,4.986e-11,2.3386e-07,5,5,1.33e-07,-9.684210526315816,-0.2088347249397733,1.044500000000002e-06
4.8,0.1,2.5518e-07,-1.55e-12,-2.9606e-07,3.562999999999995e-07,1.55e-12,2.5518e-07,5,5,1.33e-07,26.78947368421048,0.5775736517821344,-3.699999999999965e-07
4.9,0.1,3.0512e-07,3.262e-11,-2.3806e-07,-2.0279999999999972e-07,3.262e-11,3.0512e-07,5,5,1.33e-07,-15.24812030075186,-0.3758822128252689,-5.952500000000004e-06
5.0,0.1,2.1462e-07,-3.63e-12,-2.224e-07,-8.342000000000026e-07,3.63e-12,2.1462e-07,5,5,1.33e-07,-62.72180451127838,-1.3870498258744273,-1.2860000000000178e-06
5.0,0.1,2.217e-07,2.7710000000000004e-11,-2.2104e-07,-3.3140000000000113e-07,2.7710000000000004e-11,2.217e-07,5,5,1.33e-07,-24.91729323308278,-0.6236100181611736,-9.260000000000057e-06
4.9,0.1,2.4776e-07,3.1000000000000004e-13,-2.8256e-07,9.18e-08,3.1000000000000004e-13,2.4776e-07,5,5,1.33e-07,6.902255639097743,0.1877143694673309,-3.065500000000001e-06
4.8,0.1,2.0334e-07,-4.763e-11,-3.168e-07,2.816999999999997e-07,4.763e-11,2.0334e-07,5,5,1.33e-07,21.18045112781952,0.5602194022756452,3.849999999999869e-08
4.7,0.1,1.9142e-07,-1.3400000000000003e-12,-1.8714e-07,8.410000000000024e-08,1.3400000000000003e-12,1.9142e-07,5,5,1.33e-07,6.3233082706767085,0.1874870621928355,1.197000000000003e-06
4.6000000000000005,0.1,1.8652e-07,3.852e-11,-1.8386e-07,4.2300000000000015e-08,3.852e-11,1.8652e-07,5,5,1.33e-07,3.1804511278195493,0.0981558014745419,2.650000000000008e-07
4.5,0.1,1.8296e-07,-1.83e-12,-1.8814e-07,3.1100000000000034e-08,1.83e-12,1.8296e-07,5,5,1.33e-07,2.3383458646616564,0.0736484003002634,1.8799999999999972e-07
4.4,0.1,1.803e-07,-4.040000000000001e-12,-1.7932e-07,4.7000000000000305e-09,4.040000000000001e-12,1.803e-07,5,5,1.33e-07,0.3533834586466188,0.011185207836597,1.310000000000001e-07
4.3,0.1,1.8202e-07,2.6250000000000003e-11,-1.7898e-07,4.8999999999999934e-09,2.6250000000000003e-11,1.8202e-07,5,5,1.33e-07,0.3684210526315784,0.0118349826432373,-2.689999999999988e-07
